state, ot, op, egt, rpm, thr
PASS,131,52,182,0,0
,,,,,
HEAT,131,52,180,0,0
HEAT,131,52,179,0,0
HEAT,130,52,179,0,0
HEAT,130,52,179,0,0
HEAT,130,52,178,0,0
HEAT,131,52,179,0,0
HEAT,129,53,178,936,0
HEAT,130,48,178,936,0
HEAT,130,52,176,2184,0
HEAT,131,52,176,2184,0
HEAT,130,52,177,1560,0
HEAT,130,51,177,2184,0
HEAT,130,51,176,3432,0
HEAT,130,52,176,2184,0
HEAT,130,52,176,2184,0
HEAT,130,51,176,2184,0
HEAT,129,50,176,2184,0
HEAT,129,49,175,2184,0
HEAT,130,51,175,2184,0
HEAT,130,52,175,2184,0
HEAT,130,51,174,2184,0
HEAT,129,51,175,1560,0
HEAT,130,51,175,2184,0
HEAT,129,51,177,1560,0
HEAT,129,51,179,2184,0
HEAT,129,52,180,1560,0
HEAT,129,51,184,2184,0
HEAT,129,51,187,2184,0
HEAT,129,51,190,2184,0
HEAT,129,51,195,2184,0
HEAT,129,51,201,2184,0
HEAT,129,51,206,1560,0
HEAT,129,51,212,2184,0
HEAT,129,52,217,2184,0
HEAT,129,51,224,2184,0
HEAT,129,51,231,2184,0
HEAT,128,51,238,2184,0
HEAT,129,50,245,2184,0
HEAT,128,51,253,2184,0
HEAT,128,50,261,2184,0
HEAT,129,51,268,1560,0
HEAT,129,51,277,2184,0
HEAT,128,50,284,2184,0
HEAT,128,52,294,2184,0
HEAT,128,51,302,2184,0
HEAT,127,51,310,2184,0
HEAT,127,51,319,2184,0
HEAT,127,50,328,2184,0
HEAT,127,51,336,2184,0
HEAT,127,51,345,2184,0
HEAT,128,51,353,1560,0
HEAT,127,51,362,2184,0
HEAT,127,50,371,2184,0
HEAT,127,51,379,1560,0
HEAT,127,50,387,2184,0
HEAT,127,51,397,2184,0
HEAT,127,51,406,2184,0
HEAT,127,50,414,2184,0
HEAT,127,51,424,2184,0
HEAT,127,51,432,1560,0
HEAT,126,50,441,2184,0
HEAT,126,52,450,2184,0
HEAT,126,51,459,2184,0
HEAT,126,51,467,2184,0
HEAT,126,51,476,2184,0
HEAT,126,51,484,2184,0
HEAT,126,51,492,2184,0
HEAT,127,51,500,2184,0
HEAT,126,51,509,2184,0
HEAT,126,51,518,2184,0
HEAT,126,51,526,2184,0
HEAT,125,52,533,2184,0
HEAT,126,51,540,2184,0
HEAT,126,51,548,2184,0
HEAT,126,51,556,2184,0
HEAT,126,51,564,2184,0
HEAT,125,49,571,2184,0
HEAT,126,51,579,2184,0
HEAT,125,52,586,2184,0
HEAT,126,52,594,2184,0
HEAT,126,51,602,2184,0
HEAT,125,51,608,2184,0
HEAT,126,50,615,2184,0
HEAT,125,51,622,2184,0
HEAT,125,51,629,2184,0
HEAT,126,51,635,2184,0
HEAT,125,52,641,2184,0
HEAT,125,51,649,2184,0
HEAT,125,51,655,2184,0
HEAT,124,51,662,2184,0
HEAT,125,50,669,2184,0
HEAT,124,51,675,2184,0
HEAT,124,51,680,2184,0
HEAT,124,51,687,2184,0
HEAT,125,51,693,2184,0
HEAT,125,51,699,2184,0
HEAT,125,51,706,2184,0
HEAT,125,51,711,2184,0
HEAT,125,50,718,2184,0
HEAT,124,50,723,2184,0
HEAT,125,51,729,2184,0
HEAT,125,52,734,2184,0
HEAT,124,51,741,2184,0
HEAT,125,52,747,2184,0
HEAT,123,51,751,2184,0
START,124,46,757,3432,0
START,124,53,762,6552,0
START,124,53,767,8112,0
START,123,51,773,9984,0
START,123,50,777,11232,0
START,124,50,782,12480,0
START,124,50,785,13728,0
START,123,50,789,14040,0
START,124,50,793,14040,0
START,125,50,797,14664,0
START,124,47,801,16536,0
START,123,49,806,18408,0
START,124,49,812,20592,0
START,124,49,817,21528,0
START,124,52,824,22776,0
START,124,52,832,22776,0
START,124,52,841,22776,0
START,124,51,850,23400,0
START,124,52,861,23712,0
START,124,51,873,24336,0
START,124,51,885,24648,0
START,123,51,896,26520,0
START,124,51,912,26832,0
START,124,51,927,28704,0
RUN,124,50,942,30576,0
RUN,124,50,957,31512,0
RUN,123,50,973,33072,0
RUN,123,51,988,33384,0
RUN,123,50,1001,34008,0
RUN,124,50,1016,33696,0
RUN,124,50,1027,34008,0
RUN,124,50,1036,33696,0
RUN,123,49,1044,33384,0
RUN,124,49,1050,33384,0
