state, ot, op, egt, rpm, thr
PASS,149,52,302,0,0
,,,,,
HEAT,150,52,303,0,0
HEAT,150,52,303,0,0
HEAT,149,52,303,0,0
HEAT,150,52,303,0,0
HEAT,150,52,303,0,0
HEAT,150,52,303,0,0
HEAT,150,51,303,0,0
HEAT,149,52,304,936,0
HEAT,150,52,304,1560,0
HEAT,150,52,303,2184,0
HEAT,150,52,305,2184,0
HEAT,150,52,304,2808,0
HEAT,150,52,304,2184,0
HEAT,150,52,304,2184,0
HEAT,150,51,304,2184,0
HEAT,150,51,304,2184,0
HEAT,151,52,304,2808,0
HEAT,150,52,303,2808,0
HEAT,150,52,304,2184,0
HEAT,150,51,304,2808,0
HEAT,151,52,303,2184,0
HEAT,150,51,304,2184,0
HEAT,151,52,303,2808,0
HEAT,151,51,304,2184,0
HEAT,151,51,305,2808,0
HEAT,150,50,306,2184,0
HEAT,151,51,309,2808,0
HEAT,151,51,311,2808,0
HEAT,151,51,315,2808,0
HEAT,151,51,317,2184,0
HEAT,150,52,320,2808,0
HEAT,151,51,324,2184,0
HEAT,151,51,328,2808,0
HEAT,151,52,332,2808,0
HEAT,151,51,336,2808,0
HEAT,150,51,341,2184,0
HEAT,151,51,346,2808,0
HEAT,150,51,350,2184,0
HEAT,151,51,355,2808,0
HEAT,151,51,361,2184,0
HEAT,149,51,366,2808,0
HEAT,150,52,371,2184,0
HEAT,150,52,377,2808,0
HEAT,150,51,382,2184,0
HEAT,151,51,387,2184,0
HEAT,151,51,393,2808,0
HEAT,151,52,399,2808,0
HEAT,151,51,405,2808,0
HEAT,151,51,410,2184,0
HEAT,151,51,417,2808,0
HEAT,150,51,423,2808,0
HEAT,150,51,428,2184,0
HEAT,151,51,434,2808,0
HEAT,151,52,440,2184,0
HEAT,151,51,446,2808,0
HEAT,151,51,453,2808,0
HEAT,151,51,457,2184,0
HEAT,152,50,464,2808,0
HEAT,151,51,469,2184,0
HEAT,152,51,476,2808,0
HEAT,151,51,482,2808,0
HEAT,152,51,487,2184,0
HEAT,151,51,492,2808,0
HEAT,150,51,499,2808,0
HEAT,151,51,504,2808,0
HEAT,152,50,510,2808,0
HEAT,151,52,516,2184,0
HEAT,150,52,522,2808,0
HEAT,152,51,527,2808,0
HEAT,150,51,534,2184,0
HEAT,150,51,538,2808,0
HEAT,151,52,543,2184,0
HEAT,151,51,549,2808,0
HEAT,152,51,556,2808,0
HEAT,151,51,561,2184,0
HEAT,151,52,566,2184,0
HEAT,150,51,572,2184,0
HEAT,150,51,577,2184,0
HEAT,149,50,581,2808,0
HEAT,151,51,587,2808,0
HEAT,150,51,593,2184,0
HEAT,151,51,598,2808,0
HEAT,150,51,603,2184,0
HEAT,150,51,608,2808,0
HEAT,150,51,613,2808,0
HEAT,150,50,617,2808,0
HEAT,150,51,624,2184,0
HEAT,150,51,628,2808,0
HEAT,150,51,633,2808,0
HEAT,149,51,638,2808,0
HEAT,150,51,642,2808,0
HEAT,150,51,648,2184,0
HEAT,149,51,653,2184,0
HEAT,149,51,657,2808,0
HEAT,150,51,662,2808,0
HEAT,149,51,666,2808,0
HEAT,149,51,671,2808,0
HEAT,148,51,675,2808,0
HEAT,149,51,679,2184,0
HEAT,149,51,684,2184,0
HEAT,149,51,689,2808,0
HEAT,148,51,693,2184,0
HEAT,149,50,697,2184,0
HEAT,149,51,701,2808,0
HEAT,149,51,705,2808,0
HEAT,149,51,709,2184,0
HEAT,149,51,713,2184,0
HEAT,149,50,718,2808,0
HEAT,149,51,722,2184,0
HEAT,148,51,725,2808,0
HEAT,148,51,730,2808,0
HEAT,148,51,734,2808,0
HEAT,149,50,738,2184,0
HEAT,148,51,740,2808,0
HEAT,148,51,745,2184,0
HEAT,148,51,749,2184,0
HEAT,148,51,753,2808,0
START,148,44,757,3432,0
START,148,52,759,6552,0
START,148,51,763,9360,0
START,147,49,768,11232,0
START,148,50,771,12168,0
START,147,50,778,13728,0
START,148,51,786,14664,0
START,147,51,794,15912,0
START,147,52,803,15288,0
START,147,52,815,16536,0
START,147,47,825,18720,0
START,147,48,838,20592,0
START,147,50,851,21528,0
START,147,52,864,23400,0
START,147,52,878,24024,0
START,146,52,892,24960,0
START,147,51,908,26208,0
START,147,52,923,27144,0
START,147,52,941,29016,0
RUN,147,51,960,47736,0
RUN,147,51,979,32136,0
RUN,146,50,997,34320,0
RUN,147,51,1016,34632,0
RUN,147,51,1032,35880,0
RUN,146,50,1046,35880,0
RUN,146,51,1059,36192,0
RUN,147,50,1070,36504,0
RUN,147,51,1078,35568,0
RUN,147,50,1084,35568,0
RUN,147,50,1089,36504,0
RUN,147,50,1090,36192,0
RUN,147,50,1093,35256,0
RUN,146,50,1092,35256,0
RUN,146,49,1091,35880,0
RUN,146,49,1089,35256,0
RUN,146,50,1085,35568,0
RUN,145,49,1081,34632,0
RUN,146,49,1076,34320,0
RUN,146,49,1072,34320,0
RUN,146,50,1067,34008,0
RUN,146,50,1060,34320,0
RUN,146,50,1055,34320,0
RUN,146,50,1049,34008,0
RUN,146,50,1044,34008,0
RUN,146,49,1037,34320,0
RUN,146,49,1031,33696,0
RUN,146,50,1026,33384,0
RUN,145,49,1020,33072,0
RUN,147,49,1015,33072,0
RUN,146,49,1009,33384,0
RUN,146,49,1004,32760,0
RUN,146,50,998,32448,0
RUN,146,50,993,32760,0
RUN,145,49,989,32136,0
RUN,146,49,983,32760,0
RUN,147,49,979,32448,0
RUN,146,49,974,31512,0
RUN,146,49,970,32136,0
RUN,147,49,964,31200,0
RUN,146,49,961,31200,0
RUN,146,49,957,31512,0
RUN,145,49,953,30888,0
RUN,146,49,949,30888,0
RUN,147,49,946,31512,0
RUN,146,49,942,31512,0
RUN,146,49,939,31512,0
RUN,146,49,936,30576,0
RUN,146,49,933,30576,0
RUN,147,49,929,30576,0
RUN,147,49,927,30888,0
RUN,147,49,925,29952,0
RUN,146,49,922,30264,0
RUN,147,49,919,29952,0
RUN,147,49,917,29328,0
RUN,147,48,915,29640,0
RUN,147,49,913,30264,0
RUN,147,49,911,29640,0
RUN,147,49,910,29328,0
RUN,147,49,909,29952,0
RUN,147,49,907,29640,0
RUN,147,49,906,29328,0
RUN,148,49,905,29640,0
RUN,147,49,905,29952,0
RUN,148,49,905,29952,0
RUN,148,49,904,29952,0
RUN,147,49,904,30264,0
RUN,148,49,905,29952,12
RUN,148,49,905,29952,18
RUN,147,49,905,30576,20
RUN,148,49,905,30264,20
RUN,147,48,906,29952,20
RUN,148,49,906,30264,21
RUN,148,49,907,30264,22
RUN,148,49,908,30264,24
RUN,148,49,908,30576,25
RUN,148,49,908,30888,25
RUN,148,49,909,31512,27
RUN,148,48,910,31200,28
RUN,148,49,912,31512,28
RUN,149,49,913,32448,30
RUN,148,48,913,32448,32
RUN,148,49,914,32136,33
RUN,148,48,916,32448,36
RUN,149,48,917,33072,37
RUN,148,49,918,33696,38
RUN,149,48,919,34320,40
RUN,148,48,920,34632,42
RUN,148,48,923,35256,44
RUN,149,48,924,36504,46
RUN,149,48,926,36504,47
RUN,149,49,927,37440,48
RUN,149,48,929,31512,49
COOL,149,48,931,17160,49
