state, ot, op, egt, rpm, thr
PASS,134,50,174,0,0
,,,,,
HEAT,134,50,174,0,0
HEAT,134,50,174,0,0
HEAT,133,50,174,0,0
HEAT,132,49,174,0,0
HEAT,133,49,175,0,0
HEAT,134,49,174,0,0
HEAT,134,50,174,0,0
HEAT,134,50,174,936,0
HEAT,133,50,175,2808,0
HEAT,134,50,174,2184,0
HEAT,133,50,175,2808,0
HEAT,134,50,174,2184,0
HEAT,134,50,175,2184,0
HEAT,133,50,174,2808,0
HEAT,133,49,173,2808,0
HEAT,134,50,174,2184,0
HEAT,134,49,174,2184,0
HEAT,134,50,174,2808,0
HEAT,134,49,173,2808,0
HEAT,133,50,174,2808,0
HEAT,133,50,174,2184,0
HEAT,134,49,173,2808,0
HEAT,134,50,175,2808,0
HEAT,135,50,176,2808,0
HEAT,134,49,176,2808,0
HEAT,133,49,178,2808,0
HEAT,133,50,180,2808,0
HEAT,134,50,183,2808,0
,,,,,
PASS,134,50,226,2808,0
PASS,134,48,230,2808,0
PASS,134,79,234,2184,0
PASS,133,76,237,1560,0
PASS,134,73,241,936,0
PASS,134,71,244,936,0
PASS,134,69,247,936,0
PASS,134,66,250,312,0
PASS,135,63,252,312,0
PASS,135,61,254,312,0
PASS,134,58,256,0,0
PASS,134,56,258,0,0
PASS,135,53,260,0,0
PASS,134,52,261,0,0
PASS,135,52,262,0,0
PASS,135,52,264,0,0
PASS,135,52,265,0,0
PASS,133,51,266,0,0
PASS,135,51,267,0,0
PASS,135,51,268,0,0
PASS,135,51,268,0,0
PASS,134,51,269,0,0
PASS,134,51,270,0,0
PASS,135,51,270,0,0
PASS,135,51,270,0,0
PASS,136,52,271,0,0
PASS,135,51,272,0,0
PASS,135,51,272,0,0
PASS,135,51,272,0,0
PASS,135,51,274,0,0
PASS,135,51,273,0,0
PASS,135,51,272,0,0
PASS,135,51,273,0,0
PASS,135,51,274,0,0
PASS,135,51,273,0,0
PASS,135,51,273,0,0
PASS,135,51,274,0,0
PASS,135,51,274,0,0
