state, ot, op, egt, rpm, thr
PASS,186,59,95,0,0
PASS,186,89,95,0,0
PASS,186,85,96,0,0
PASS,186,81,95,0,0
PASS,185,77,96,0,0
PASS,185,74,95,0,0
PASS,185,71,96,0,0
PASS,186,68,96,0,0
PASS,186,65,95,0,0
PASS,185,61,96,0,0
PASS,185,57,95,0,0
PASS,186,54,96,0,0
PASS,185,52,96,0,0
PASS,185,52,96,0,0
PASS,185,52,95,0,0
PASS,185,52,96,0,0
PASS,184,52,96,0,0
PASS,185,52,96,0,0
PASS,185,52,95,0,0
PASS,185,52,95,0,0
PASS,184,52,95,0,0
PASS,184,52,96,0,0
PASS,184,52,96,0,0
PASS,184,51,96,0,0
PASS,184,51,95,0,0
PASS,182,51,96,0,0
PASS,183,52,96,0,0
PASS,182,52,96,0,0
PASS,181,52,96,0,0
PASS,182,52,96,0,0
PASS,180,52,96,0,0
PASS,180,51,96,0,0
PASS,180,51,95,0,0
PASS,179,52,96,0,0
