state, ot, op, egt, rpm, thr
PASS,147,51,164,0,0
,,,,,
HEAT,144,51,165,0,0
HEAT,144,51,165,0,0
HEAT,144,51,164,0,0
HEAT,144,50,165,0,0
HEAT,144,51,164,0,0
HEAT,143,51,164,0,0
HEAT,144,47,164,0,0
HEAT,143,51,163,936,0
HEAT,143,52,164,2184,0
HEAT,143,51,165,2184,0
HEAT,143,52,164,2184,0
HEAT,142,52,163,2808,0
HEAT,141,52,164,2808,0
HEAT,141,51,164,2808,0
HEAT,142,52,163,2808,0
HEAT,141,50,163,2808,0
HEAT,141,51,164,2184,0
HEAT,141,50,164,2808,0
HEAT,141,51,164,2184,0
HEAT,140,51,164,2184,0
HEAT,141,51,163,2808,0
HEAT,140,51,162,2184,0
HEAT,140,51,163,2808,0
HEAT,140,50,163,2184,0
HEAT,140,51,163,2808,0
HEAT,140,51,163,2808,0
HEAT,139,51,163,2184,0
HEAT,140,51,162,2808,0
HEAT,140,51,162,2808,0
HEAT,139,51,162,2184,0
HEAT,139,51,162,2808,0
HEAT,139,50,162,2184,0
HEAT,139,51,162,2808,0
HEAT,139,51,162,2184,0
HEAT,138,51,162,2808,0
HEAT,138,51,162,2184,0
HEAT,137,51,161,2808,0
HEAT,138,51,162,2184,0
HEAT,138,51,161,2808,0
HEAT,138,50,162,2184,0
HEAT,137,51,161,2808,0
HEAT,138,50,161,2184,0
HEAT,137,50,161,2808,0
HEAT,137,51,161,2184,0
HEAT,137,50,161,2808,0
HEAT,137,50,159,2184,0
HEAT,137,50,160,2184,0
HEAT,137,49,161,2808,0
HEAT,136,51,161,2184,0
HEAT,136,50,159,2808,0
HEAT,136,51,160,2184,0
HEAT,136,49,159,2808,0
HEAT,135,50,159,2808,0
HEAT,136,50,160,2184,0
HEAT,136,50,159,2808,0
HEAT,135,49,159,2808,0
HEAT,135,50,158,2184,0
HEAT,136,51,158,2808,0
HEAT,135,50,158,2184,0
HEAT,135,51,158,2808,0
HEAT,134,50,158,2184,0
HEAT,134,50,158,2808,0
HEAT,135,49,158,2184,0
HEAT,134,50,158,2184,0
HEAT,135,50,158,2808,0
HEAT,134,50,157,2808,0
HEAT,135,50,158,2808,0
HEAT,133,50,158,2184,0
HEAT,133,49,157,2808,0
HEAT,134,50,157,2808,0
,,,,,
PASS,132,50,154,2808,0
PASS,132,50,155,2808,0
PASS,133,79,154,2184,0
PASS,133,76,154,2184,0
PASS,133,73,153,1560,0
PASS,133,71,154,1560,0
PASS,133,68,154,936,0
PASS,131,65,154,312,0
PASS,132,63,154,312,0
PASS,132,61,153,312,0
PASS,132,58,153,312,0
PASS,132,55,153,0,0
PASS,132,52,153,0,0
PASS,131,52,153,312,0
PASS,132,51,153,0,0
PASS,131,52,152,0,0
PASS,131,51,153,0,0
PASS,132,51,153,0,0
