state, ot, op, egt, rpm, thr
PASS,131,51,151,0,0
,,,,,
HEAT,130,51,152,0,0
HEAT,131,51,153,0,0
HEAT,131,51,150,0,0
HEAT,131,51,150,0,0
HEAT,131,51,151,0,0
HEAT,131,50,151,0,0
HEAT,131,50,151,312,0
HEAT,130,50,152,936,0
HEAT,130,50,152,2184,0
HEAT,131,51,151,2184,0
HEAT,131,51,152,2184,0
HEAT,131,51,152,2808,0
HEAT,131,52,151,2808,0
HEAT,131,51,151,2808,0
HEAT,131,51,151,2184,0
HEAT,131,51,150,2184,0
HEAT,131,51,151,4680,0
HEAT,130,51,152,2184,0
HEAT,131,50,152,2808,0
HEAT,130,51,151,2184,0
HEAT,131,50,151,2184,0
HEAT,131,51,151,2808,0
HEAT,131,50,150,2184,0
HEAT,131,50,151,2184,0
HEAT,131,51,151,2808,0
HEAT,131,51,151,2184,0
HEAT,131,51,150,2808,0
HEAT,131,51,150,2184,0
HEAT,131,50,151,2808,0
HEAT,131,49,150,2808,0
HEAT,131,50,150,2184,0
HEAT,131,50,149,2808,0
HEAT,130,51,150,2184,0
HEAT,131,51,150,2808,0
HEAT,131,50,149,2808,0
HEAT,131,51,149,2808,0
HEAT,131,51,149,2184,0
HEAT,131,51,149,2808,0
HEAT,130,50,149,2808,0
HEAT,131,50,149,2184,0
HEAT,131,51,149,2808,0
HEAT,131,51,149,2184,0
HEAT,131,50,148,2808,0
HEAT,131,50,149,2184,0
,,,,,
PASS,132,50,148,2808,0
PASS,131,50,147,2184,0
PASS,131,78,146,2184,0
PASS,131,75,147,2184,0
PASS,131,74,146,1560,0
PASS,131,70,146,936,0
PASS,131,68,146,312,0
PASS,131,65,147,936,0
PASS,131,63,146,312,0
PASS,131,60,147,312,0
PASS,130,57,147,312,0
PASS,130,55,146,0,0
PASS,132,52,145,0,0
PASS,131,52,146,0,0
PASS,131,51,145,0,0
PASS,130,51,145,0,0
PASS,131,51,145,0,0
PASS,132,51,146,0,0
,,,CONNECTED 1.22
,,
PASS,131,79,144,0,0
PASS,131,77,144,0,0
PASS,131,74,144,0,0
PASS,131,71,145,0,0
PASS,131,69,144,0,0
PASS,131,66,145,0,0
PASS,132,64,144,0,0
PASS,131,61,144,0,0
PASS,131,58,144,0,0
PASS,131,55,144,0,0
PASS,131,52,145,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,145,0,0
PASS,131,52,145,0,0
PASS,132,52,146,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,145,0,0
PASS,131,52,145,0,0
PASS,131,52,144,0,0
PASS,131,52,145,0,0
PASS,131,52,144,0,0
PASS,131,52,145,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,144,0,0
PASS,131,52,145,0,0
