state, ot, op, egt, rpm, thr
PASS,126,48,79,0,0
,,,,,
HEAT,124,48,78,0,0
HEAT,125,48,79,0,0
HEAT,126,48,79,0,0
HEAT,125,48,80,0,0
HEAT,126,48,80,0,0
HEAT,125,48,79,0,0
HEAT,125,49,79,0,0
HEAT,125,48,78,936,0
HEAT,126,48,80,2184,0
HEAT,125,48,79,2184,0
HEAT,125,49,79,2184,0
HEAT,125,50,79,2184,0
HEAT,124,49,79,2184,0
HEAT,125,49,79,2184,0
HEAT,125,49,78,2808,0
HEAT,125,48,79,2808,0
HEAT,125,50,79,2184,0
HEAT,125,50,79,2808,0
HEAT,125,50,81,2184,0
HEAT,125,48,79,2184,0
HEAT,125,50,79,2808,0
HEAT,124,50,80,2808,0
HEAT,126,50,80,2184,0
HEAT,125,50,80,2808,0
HEAT,125,50,82,2808,0
HEAT,125,50,85,2808,0
HEAT,124,49,86,2808,0
HEAT,124,49,88,2184,0
HEAT,125,50,91,2808,0
HEAT,126,49,94,2808,0
HEAT,124,49,95,2184,0
HEAT,125,50,100,2808,0
HEAT,124,49,105,2808,0
HEAT,125,50,109,2184,0
HEAT,125,49,112,2184,0
HEAT,124,49,117,2184,0
HEAT,125,49,123,2808,0
HEAT,125,50,128,2808,0
HEAT,124,49,132,2808,0
HEAT,125,49,139,2808,0
HEAT,125,50,144,2184,0
HEAT,125,49,150,2184,0
HEAT,124,50,157,2184,0
HEAT,125,50,163,2808,0
HEAT,125,50,169,2808,0
HEAT,125,49,177,2808,0
HEAT,125,49,184,2808,0
HEAT,125,50,190,2808,0
HEAT,125,50,198,2808,0
HEAT,125,50,205,2808,0
HEAT,125,49,212,2808,0
HEAT,125,49,220,2808,0
HEAT,126,49,227,2808,0
HEAT,124,50,235,2808,0
HEAT,125,50,243,2808,0
HEAT,125,49,250,2808,0
HEAT,124,50,258,2808,0
HEAT,126,49,265,2808,0
HEAT,125,50,273,2808,0
HEAT,125,49,280,2808,0
HEAT,126,49,288,2808,0
HEAT,125,50,297,2808,0
HEAT,124,49,303,2808,0
