state, ot, op, egt, rpm, thr
PASS,113,51,246,0,0
,,,,,
HEAT,112,51,246,0,0
HEAT,113,51,246,0,0
HEAT,113,51,245,0,0
HEAT,113,51,246,0,0
HEAT,113,51,246,0,0
HEAT,113,51,246,0,0
HEAT,112,48,247,0,0
HEAT,113,49,247,936,0
HEAT,113,50,246,1560,0
HEAT,113,51,246,936,0
HEAT,113,50,246,936,0
HEAT,113,50,246,1560,0
HEAT,112,51,246,936,0
HEAT,113,51,246,936,0
HEAT,113,50,246,936,0
HEAT,113,50,246,936,0
HEAT,113,50,246,1560,0
HEAT,113,51,245,1560,0
HEAT,113,50,246,1560,0
HEAT,113,50,246,1560,0
HEAT,113,50,245,1560,0
HEAT,113,50,246,1560,0
HEAT,113,50,246,1560,0
HEAT,113,51,247,1560,0
HEAT,112,50,248,1560,0
HEAT,113,50,249,1560,0
HEAT,112,50,250,1560,0
HEAT,112,51,253,1560,0
HEAT,113,50,254,1560,0
HEAT,113,50,257,1560,0
HEAT,113,50,261,1560,0
HEAT,113,50,264,1560,0
HEAT,113,50,268,1560,0
HEAT,113,50,272,1560,0
HEAT,113,50,276,1560,0
HEAT,113,50,280,1560,0
HEAT,113,50,284,1560,0
HEAT,112,49,289,1560,0
HEAT,112,49,293,1560,0
HEAT,113,51,297,936,0
HEAT,113,51,303,936,0
HEAT,113,50,307,1560,0
HEAT,112,50,313,936,0
HEAT,112,51,319,936,0
HEAT,113,50,323,1560,0
HEAT,113,50,328,1560,0
HEAT,112,50,334,1560,0
HEAT,113,50,339,1560,0
HEAT,113,50,343,1560,0
HEAT,113,50,350,1560,0
HEAT,113,49,354,1560,0
HEAT,113,50,360,1560,0
HEAT,113,50,365,1560,0
HEAT,113,50,370,1560,0
HEAT,112,50,376,1560,0
HEAT,113,50,382,1560,0
HEAT,113,50,387,936,0
HEAT,112,49,392,936,0
HEAT,113,50,396,1560,0
HEAT,113,50,402,936,0
HEAT,113,50,407,936,0
HEAT,113,50,413,1560,0
HEAT,113,50,419,1560,0
HEAT,113,50,424,1560,0
HEAT,112,50,428,1560,0
HEAT,113,50,434,1560,0
HEAT,113,50,439,1560,0
