state, ot, op, egt, rpm, thr
PASS,143,51,97,0,0
,,,,,
PASS,140,52,97,0,0
PASS,140,52,97,0,0
PASS,140,52,96,0,0
PASS,140,51,97,0,0
PASS,137,51,98,0,0
PASS,138,51,97,0,0
PASS,138,51,97,0,0
PASS,138,52,97,0,0
PASS,138,51,97,0,0
PASS,137,51,97,0,0
PASS,138,51,98,0,0
PASS,135,51,97,0,0
PASS,135,51,97,0,0
PASS,137,51,96,0,0
PASS,136,51,98,0,0
PASS,136,51,98,0,0
PASS,135,51,97,0,0
PASS,135,51,97,0,0
PASS,135,51,97,0,0
PASS,134,51,98,0,0
PASS,135,51,96,0,0
PASS,134,51,97,0,0
PASS,133,51,97,0,0
PASS,133,51,97,0,0
PASS,133,51,97,0,0
PASS,133,51,97,0,0
PASS,133,51,97,0,0
PASS,132,51,97,0,0
PASS,131,51,98,0,0
PASS,132,51,97,0,0
PASS,131,51,97,0,0
