state, ot, op, egt, rpm, thr
PASS,108,52,192,0,0
,,,,,
HEAT,108,52,190,0,0
HEAT,108,52,190,0,0
HEAT,107,52,189,0,0
HEAT,108,52,189,0,0
HEAT,108,52,188,0,0
HEAT,108,52,188,0,0
HEAT,107,52,189,0,0
HEAT,108,49,189,936,0
HEAT,107,50,189,936,0
HEAT,108,51,189,1560,0
HEAT,107,49,188,936,0
HEAT,108,49,188,936,0
HEAT,108,49,187,1560,0
HEAT,108,51,188,1560,0
HEAT,108,50,187,936,0
HEAT,107,50,187,936,0
HEAT,108,51,187,1560,0
HEAT,108,50,188,936,0
HEAT,108,50,186,1560,0
HEAT,107,50,187,936,0
HEAT,108,50,186,936,0
HEAT,108,50,186,1560,0
HEAT,108,50,186,936,0
HEAT,108,50,187,1560,0
HEAT,108,50,186,1560,0
HEAT,107,50,188,936,0
HEAT,107,50,189,936,0
HEAT,108,50,189,1560,0
HEAT,107,50,191,936,0
HEAT,108,50,193,1560,0
HEAT,108,51,195,936,0
HEAT,107,51,198,1560,0
HEAT,108,51,200,1560,0
HEAT,108,50,203,936,0
HEAT,107,50,207,936,0
HEAT,107,50,210,1560,0
HEAT,108,49,213,936,0
HEAT,107,49,217,1560,0
HEAT,108,50,221,1560,0
HEAT,108,50,225,936,0
HEAT,107,51,230,1560,0
HEAT,108,50,234,936,0
HEAT,108,50,239,1560,0
HEAT,108,50,243,936,0
HEAT,107,50,248,936,0
HEAT,108,49,253,1560,0
HEAT,107,50,258,936,0
HEAT,107,50,263,1560,0
HEAT,108,50,267,936,0
HEAT,107,50,272,936,0
HEAT,107,50,277,1560,0
HEAT,108,50,283,1560,0
HEAT,107,49,288,936,0
HEAT,108,51,294,1560,0
HEAT,107,50,298,936,0
HEAT,108,51,302,1560,0
HEAT,107,50,308,936,0
HEAT,108,51,314,936,0
HEAT,108,50,319,1560,0
HEAT,107,50,324,936,0
HEAT,108,49,328,1560,0
HEAT,108,50,333,1560,0
HEAT,107,50,338,936,0
HEAT,107,51,342,936,0
HEAT,108,50,348,1560,0
HEAT,108,50,353,936,0
HEAT,107,50,357,1560,0
HEAT,108,51,362,936,0
HEAT,108,50,367,1560,0
HEAT,107,50,370,1560,0
