state, ot, op, egt, rpm, thr
PASS,116,52,231,0,0
,,,,,
HEAT,116,51,230,0,0
HEAT,116,51,231,0,0
HEAT,115,52,231,0,0
HEAT,115,52,230,0,0
HEAT,115,52,231,0,0
HEAT,115,52,232,0,0
HEAT,116,52,232,312,0
HEAT,116,50,231,936,0
HEAT,115,52,231,1560,0
HEAT,115,51,230,2184,0
HEAT,115,51,231,2184,0
HEAT,115,52,230,2184,0
HEAT,114,50,231,2184,0
HEAT,115,51,230,2808,0
HEAT,115,52,231,2184,0
HEAT,115,51,230,2184,0
HEAT,115,51,231,2184,0
HEAT,115,51,230,2184,0
HEAT,115,52,230,2184,0
HEAT,115,52,230,2184,0
HEAT,115,51,229,2184,0
HEAT,116,51,230,2184,0
HEAT,115,50,229,2184,0
HEAT,115,52,231,2184,0
HEAT,115,51,233,2184,0
HEAT,115,52,235,2808,0
HEAT,115,51,237,2184,0
HEAT,115,52,240,2184,0
HEAT,115,51,244,2184,0
HEAT,115,51,248,2808,0
HEAT,114,52,252,2184,0
HEAT,115,52,258,2184,0
HEAT,114,51,262,2808,0
HEAT,115,50,268,2808,0
HEAT,115,52,274,2184,0
HEAT,115,52,279,2184,0
HEAT,115,50,286,2808,0
HEAT,114,51,292,2184,0
HEAT,114,52,300,2184,0
HEAT,114,50,306,2808,0
HEAT,113,51,313,2808,0
HEAT,114,51,320,2184,0
HEAT,114,50,327,2184,0
HEAT,114,51,335,2808,0
HEAT,115,52,342,2184,0
HEAT,114,51,351,2184,0
HEAT,114,51,357,2184,0
HEAT,114,51,366,2184,0
HEAT,115,52,373,2808,0
HEAT,113,51,381,2184,0
HEAT,114,51,389,2184,0
HEAT,113,51,397,2808,0
HEAT,114,52,405,2808,0
HEAT,114,52,414,2184,0
HEAT,114,51,420,2184,0
HEAT,113,51,429,2184,0
HEAT,114,52,437,2808,0
HEAT,113,51,445,2184,0
HEAT,115,52,453,2184,0
HEAT,113,52,462,2184,0
HEAT,114,51,468,2184,0
HEAT,114,52,477,2808,0
HEAT,114,51,484,2808,0
HEAT,114,51,492,2184,0
HEAT,113,52,499,2184,0
HEAT,114,51,509,2184,0
HEAT,114,52,517,2184,0
HEAT,114,52,524,2184,0
HEAT,114,52,531,2808,0
HEAT,113,50,539,2184,0
HEAT,113,52,547,2184,0
HEAT,114,51,554,2184,0
HEAT,114,52,562,2184,0
HEAT,113,52,567,2184,0
HEAT,113,52,576,2808,0
HEAT,113,51,584,2184,0
HEAT,113,51,590,2808,0
HEAT,113,52,598,2184,0
HEAT,113,51,605,2184,0
HEAT,113,52,611,2184,0
HEAT,113,52,619,2184,0
HEAT,113,51,624,2808,0
HEAT,113,51,632,2184,0
HEAT,113,52,639,2808,0
HEAT,113,52,645,2184,0
HEAT,113,51,652,2184,0
HEAT,113,51,658,2184,0
HEAT,113,52,665,2184,0
HEAT,113,51,671,2808,0
HEAT,112,52,677,2808,0
HEAT,113,52,683,2808,0
HEAT,113,51,690,2184,0
HEAT,113,52,695,2184,0
HEAT,113,52,702,2184,0
HEAT,113,52,707,2184,0
HEAT,112,52,714,2184,0
HEAT,113,52,719,2808,0
HEAT,113,52,725,2808,0
HEAT,113,52,730,2184,0
HEAT,113,52,736,2184,0
HEAT,112,51,741,2184,0
HEAT,112,51,747,2184,0
HEAT,113,51,752,2184,0
START,113,51,758,2808,0
START,113,46,763,5928,0
START,113,51,767,8736,0
START,112,48,773,9984,0
START,113,50,778,11856,0
START,113,52,783,12480,0
START,113,52,788,13104,0
START,112,53,794,14352,0
START,112,49,801,14352,0
START,113,50,807,14664,0
START,113,48,815,16536,0
START,113,47,822,18720,0
START,113,49,831,19656,0
START,113,48,839,20904,0
START,113,51,849,22776,0
START,112,52,860,22776,0
START,113,52,871,23400,0
START,113,51,884,24648,0
START,113,51,899,24648,0
START,113,51,914,25896,0
