state, ot, op, egt, rpm, thr
PASS,169,52,295,0,0
PASS,167,52,295,0,0
PASS,169,52,296,0,0
PASS,168,52,296,0,0
PASS,168,52,296,0,0
PASS,168,52,296,0,0
,,,,,
HEAT,168,52,299,0,0
HEAT,167,52,299,0,0
HEAT,168,52,298,0,0
HEAT,168,52,299,0,0
HEAT,168,52,299,0,0
HEAT,167,52,300,0,0
HEAT,168,53,300,0,0
HEAT,168,51,300,1560,0
HEAT,167,52,301,2184,0
HEAT,167,52,300,2184,0
HEAT,168,52,301,2184,0
HEAT,167,51,301,2808,0
HEAT,168,52,301,2184,0
HEAT,168,52,300,2184,0
,,,HEAT,167,51
HEAT,168,52,302,2808,0
HEAT,167,52,301,2184,0
HEAT,168,51,302,2184,0
HEAT,167,52,301,2184,0
HEAT,168,52,301,2808,0
HEAT,168,52,301,2184,0
HEAT,168,52,302,2808,0
HEAT,168,52,303,2808,0
HEAT,168,52,304,2808,0
HEAT,167,52,306,2184,0
HEAT,168,51,309,2184,0
HEAT,168,52,311,2808,0
HEAT,168,52,315,2808,0
HEAT,167,52,319,2184,0
HEAT,167,52,324,2808,0
HEAT,168,51,328,2808,0
HEAT,168,52,332,2808,0
HEAT,167,51,338,2184,0
HEAT,167,51,342,2808,0
HEAT,168,52,348,2808,0
HEAT,169,52,354,2184,0
HEAT,167,52,360,2808,0
HEAT,168,52,366,2808,0
HEAT,168,52,372,2808,0
HEAT,168,52,378,2184,0
HEAT,167,52,384,2808,0
HEAT,168,52,391,2808,0
HEAT,168,51,396,2184,0
HEAT,167,52,404,2184,0
HEAT,168,52,410,2808,0
,,,,,
HEAT,167,52,423,2808,0
HEAT,167,52,430,2808,0
HEAT,167,52,436,2808,0
HEAT,167,52,443,2808,0
HEAT,168,52,450,2808,0
HEAT,168,51,456,2808,0
HEAT,168,52,462,2808,0
HEAT,168,51,468,2808,0
HEAT,168,51,4762,482,2808
HEAT,168,52,489,2808,0
HEAT,168,51,495,2808,0
HEAT,168,51,501,2808,0
HEAT,168,52,508,2808,0
HEAT,168,52,514,2808,0
HEAT,167,52,521,2808,0
HEAT,168,52,527,2808,0
HEAT,168,52,533,2184,0
HEAT,168,52,540,2808,0
HEAT,167,51,545,2808,0
HEAT,168,51,552,2808,0
HEAT,167,51,557,2184,0
HEAT,167,52,564,2808,0
HEAT,168,52,570,2808,0
HEAT,168,51,576,2808,0
HEAT,168,52,582,2184,0
HEAT,168,52,588,2808,0
HEAT,168,51,594,2808,0
HEAT,168,52,600,2808,0
HEAT,168,52,606,2184,0
HEAT,168,52,612,2808,0
HEAT,168,52,617,2808,0
HEAT,167,51,624,2808,0
HEAT,168,52,629,2808,0
HEAT,168,52,635,2808,0
HEAT,168,52,640,2808,0
HEAT,168,52,646,2184,0
HEAT,168,51,651,2808,0
HEAT,168,52,657,2808,0
HEAT,168,52,662,2808,0
HEAT,167,52,668,2184,0
HEAT,168,51,673,2808,0
HEAT,167,51,677,2808,0
HEAT,168,51,682,2808,0
HEAT,168,52,687,2808,0
HEAT,168,51,690,2808,0
HEAT,168,52,696,2808,0
HEAT,168,51,701,2808,0
HEAT,168,51,706,2184,0
HEAT,168,51,710,2808,0
HEAT,168,51,715,2808,0
HEAT,168,52,719,2184,0
HEAT,168,52,723,2808,0
HEAT,168,52,727,2808,0
HEAT,168,51,730,2808,0
HEAT,168,52,735,2184,0
HEAT,167,52,738,2808,0
HEAT,168,51,742,2808,0
HEAT,168,51,747,2184,0
HEAT,169,51,750,2808,0
HEAT,167,52,754,2808,0
START,168,48,757,3432,0
,,,,,
RUN,168,52,1020RUN,168,52
RUN,168,51,1117,37752,0
RUN,169,52,1135RUN,169,51
RUN,168,51,1184,38688,0
RUN,168,51,1189RUN,169,51
RUN,168,50,1142,36504,0
RUN,169,50,1135RUN,170,49
RUN,170,50,1062,34320,0
RUN,169,50,1058RUN,170,50
RUN,170,49,1053,37440,0
RUN,170,49,1053RUN,171,50
RUN,171,50,1041,33384,0
RUN,171,49,1037,33072,0
RUN,171,50,1034,32448,0
RUN,171,50,1031,32760,27
RUN,171,50,1026,32760,12
RUN,171,49,1024,32448,0
RUN,171,48,1019,32136,0
RUN,171,49,1017,32136,0
RUN,171,50,1013,31512,0
RUN,172,49,1011,31824,0
