state, ot, op, egt, rpm, thr
PASS,119,52,243,0,0
,,,,,
HEAT,119,52,244,0,0
HEAT,118,52,244,0,0
HEAT,119,51,244,0,0
HEAT,119,52,244,0,0
HEAT,119,52,244,0,0
HEAT,118,52,244,0,0
HEAT,119,52,245,0,0
HEAT,119,52,244,0,0
HEAT,118,52,243,0,0
HEAT,119,52,244,0,0
HEAT,119,52,244,0,0
HEAT,119,51,244,0,0
HEAT,118,50,244,936,0
HEAT,118,51,244,2184,0
HEAT,119,51,245,2184,0
HEAT,119,50,243,2184,0
HEAT,118,51,244,2184,0
HEAT,119,50,245,2808,0
HEAT,119,51,245,2184,0
HEAT,118,51,244,2184,0
HEAT,119,51,243,2184,0
HEAT,118,51,244,2808,0
HEAT,117,51,244,2184,0
HEAT,117,52,244,2184,0
HEAT,118,51,246,2808,0
HEAT,118,51,247,2808,0
HEAT,119,51,248,2808,0
HEAT,118,50,249,2808,0
HEAT,118,51,251,2808,0
HEAT,118,51,252,2808,0
HEAT,118,51,254,2184,0
HEAT,119,51,256,2184,0
HEAT,118,51,258,2808,0
HEAT,118,50,260,2808,0
HEAT,118,51,262,2184,0
HEAT,118,51,266,2808,0
HEAT,118,51,268,2808,0
HEAT,119,51,271,2184,0
HEAT,119,51,274,2184,0
HEAT,118,50,277,2184,0
HEAT,118,51,279,2808,0
HEAT,117,51,283,2184,0
HEAT,119,51,286,2808,0
HEAT,118,51,289,2808,0
HEAT,118,51,293,2184,0
HEAT,118,50,296,2184,0
HEAT,117,51,299,2184,0
HEAT,117,51,302,2184,0
HEAT,118,50,306,2184,0
HEAT,118,50,310,2808,0
HEAT,117,51,312,2808,0
HEAT,119,51,316,2184,0
HEAT,119,51,320,2184,0
HEAT,118,51,322,2184,0
HEAT,118,51,326,2184,0
HEAT,118,51,329,2808,0
HEAT,117,51,333,2184,0
HEAT,118,51,337,2184,0
HEAT,119,51,339,2808,0
HEAT,118,51,342,2184,0
HEAT,118,51,347,2184,0
HEAT,118,51,350,2808,0
HEAT,118,51,354,2184,0
HEAT,118,51,357,2184,0
HEAT,118,51,360,2808,0
HEAT,118,51,363,2184,0
