state, ot, op, egt, rpm, thr
PASS,154,51,242,0,0
,,,,,
HEAT,154,50,241,0,0
HEAT,154,51,240,0,0
HEAT,155,51,241,0,0
HEAT,155,51,240,0,0
HEAT,154,51,240,0,0
HEAT,154,51,240,0,0
HEAT,155,51,240,0,0
HEAT,153,50,240,1560,0
HEAT,154,50,240,1560,0
HEAT,154,51,240,2184,0
HEAT,155,51,239,2184,0
HEAT,154,51,239,2184,0
HEAT,155,51,239,2808,0
HEAT,155,51,239,2184,0
HEAT,154,50,239,2184,0
HEAT,154,51,239,2808,0
HEAT,155,50,239,2184,0
HEAT,154,50,239,2184,0
HEAT,154,50,239,2184,0
HEAT,155,50,239,2184,0
HEAT,155,51,239,2184,0
HEAT,155,51,239,2184,0
HEAT,155,50,239,2184,0
HEAT,155,51,239,2808,0
HEAT,155,51,241,2808,0
HEAT,155,51,242,2184,0
HEAT,155,51,243,2184,0
HEAT,155,51,243,2184,0
HEAT,154,50,245,2808,0
HEAT,156,51,246,2808,0
HEAT,155,51,249,2184,0
HEAT,155,50,252,2808,0
HEAT,155,51,253,2184,0
HEAT,155,51,257,2808,0
HEAT,155,50,258,2184,0
HEAT,155,50,261,2808,0
HEAT,154,50,265,2184,0
HEAT,155,50,266,2184,0
HEAT,155,51,270,2808,0
HEAT,155,51,274,2808,0
HEAT,155,50,275,2184,0
HEAT,155,50,279,2184,0
HEAT,155,51,282,2808,0
HEAT,156,51,286,2184,0
HEAT,155,51,289,2808,0
HEAT,154,51,293,2184,0
HEAT,155,51,297,2808,0
HEAT,156,50,300,2184,0
HEAT,155,50,304,2808,0
HEAT,155,51,306,2184,0
HEAT,155,51,311,2808,0
HEAT,156,51,315,2184,0
HEAT,156,51,318,2808,0
HEAT,155,51,322,2184,0
HEAT,155,50,326,2808,0
HEAT,156,51,330,2184,0
HEAT,156,51,333,2808,0
HEAT,155,49,336,2184,0
HEAT,156,51,341,2808,0
HEAT,156,51,345,2184,0
HEAT,155,51,348,2808,0
HEAT,156,51,351,2184,0
HEAT,155,50,356,2808,0
HEAT,156,50,360,2184,0
HEAT,156,50,364,2184,0
HEAT,156,51,367,2808,0
HEAT,155,50,370,2184,0
HEAT,155,51,374,2184,0
HEAT,156,51,378,2808,0
HEAT,155,50,382,2184,0
HEAT,156,50,386,2184,0
HEAT,156,51,390,2808,0
HEAT,155,51,393,2184,0
HEAT,156,50,397,2808,0
HEAT,156,51,401,2184,0
HEAT,156,51,405,2808,0
HEAT,156,51,409,2808,0
HEAT,156,51,412,2808,0
HEAT,156,50,416,2184,0
HEAT,156,51,420,2808,0
HEAT,155,51,423,2184,0
HEAT,156,51,427,2808,0
HEAT,156,50,431,2808,0
HEAT,156,50,435,2184,0
HEAT,156,51,437,2808,0
HEAT,156,51,441,2184,0
HEAT,155,51,445,2808,0
HEAT,156,51,449,2184,0
HEAT,156,50,452,2808,0
HEAT,155,51,456,2808,0
HEAT,157,51,459,2184,0
HEAT,156,51,464,2184,0
HEAT,156,51,466,2808,0
HEAT,156,50,469,2184,0
HEAT,155,51,473,2808,0
HEAT,156,50,477,2808,0
HEAT,156,51,480,2184,0
HEAT,156,50,483,2808,0
HEAT,156,50,487,2184,0
HEAT,156,50,490,2808,0
HEAT,155,51,493,2184,0
HEAT,156,50,496,2184,0
HEAT,156,51,500,2184,0
HEAT,156,50,504,2808,0
HEAT,156,50,506,2184,0
HEAT,155,51,509,2808,0
HEAT,154,51,513,2184,0
HEAT,156,51,515,2184,0
HEAT,156,51,519,2808,0
HEAT,156,51,522,2184,0
HEAT,156,50,525,2808,0
HEAT,156,50,527,2184,0
HEAT,155,50,531,2808,0
HEAT,156,51,533,2184,0
HEAT,156,50,536,2808,0
HEAT,155,50,539,2184,0
HEAT,155,50,543,2808,0
HEAT,156,51,545,2184,0
HEAT,156,50,549,2808,0
HEAT,156,51,551,2808,0
HEAT,156,51,554,2184,0
HEAT,156,50,556,2808,0
HEAT,155,50,559,2184,0
HEAT,156,51,561,2184,0
HEAT,156,50,566,2808,0
HEAT,156,50,568,2184,0
HEAT,155,51,572,2184,0
HEAT,155,50,573,2808,0
HEAT,155,51,577,2184,0
HEAT,155,50,581,2808,0
HEAT,155,50,584,2184,0
HEAT,156,51,587,2808,0
HEAT,156,51,590,2184,0
HEAT,156,51,593,2808,0
HEAT,156,50,594,2184,0
HEAT,155,51,598,2808,0
HEAT,155,50,600,2184,0
HEAT,156,50,603,2808,0
HEAT,155,50,606,2808,0
HEAT,156,50,608,2184,0
HEAT,157,50,610,2808,0
HEAT,156,51,613,2184,0
HEAT,156,51,615,2808,0
HEAT,156,50,617,2184,0
HEAT,155,50,619,2184,0
HEAT,156,51,621,2808,0
HEAT,156,50,624,2184,0
HEAT,155,50,625,2808,0
HEAT,157,51,628,2184,0
HEAT,156,49,630,2808,0
HEAT,156,50,632,2808,0
HEAT,156,50,634,2184,0
HEAT,156,51,635,2808,0
HEAT,156,50,639,2184,0
HEAT,156,50,640,2808,0
HEAT,156,50,642,2184,0
HEAT,156,51,644,2184,0
HEAT,155,50,645,2808,0
HEAT,156,51,647,2808,0
HEAT,156,50,650,2184,0
HEAT,156,50,652,2808,0
HEAT,156,50,653,2184,0
HEAT,156,50,655,2808,0
HEAT,156,50,657,2808,0
HEAT,156,51,659,2184,0
HEAT,156,50,661,2808,0
HEAT,155,50,663,2184,0
HEAT,155,50,664,2808,0
HEAT,156,50,666,2184,0
HEAT,156,50,668,2808,0
HEAT,157,51,671,2184,0
HEAT,156,51,672,2808,0
HEAT,156,51,674,2184,0
HEAT,156,51,676,2808,0
HEAT,155,50,678,2184,0
HEAT,156,50,680,2184,0
HEAT,156,50,682,2808,0
HEAT,157,50,683,2184,0
HEAT,156,50,686,2808,0
HEAT,156,50,687,2184,0
HEAT,156,50,689,2808,0
HEAT,156,50,691,2808,0
HEAT,157,51,693,2184,0
HEAT,156,50,695,2808,0
HEAT,156,50,697,2184,0
HEAT,156,51,698,2808,0
HEAT,155,50,701,2184,0
HEAT,155,51,702,2184,0
HEAT,156,51,705,2808,0
HEAT,156,50,705,2184,0
HEAT,156,50,708,2808,0
HEAT,156,51,709,2808,0
HEAT,155,50,712,2184,0
HEAT,156,50,713,2184,0
HEAT,155,51,715,2808,0
HEAT,156,50,716,2184,0
HEAT,155,51,719,2808,0
HEAT,156,50,720,2184,0
HEAT,156,50,722,2184,0
HEAT,157,51,723,2184,0
HEAT,156,50,725,2808,0
HEAT,156,51,727,2184,0
HEAT,156,51,728,2808,0
HEAT,156,50,729,2184,0
HEAT,156,51,731,2808,0
HEAT,156,50,732,2808,0
HEAT,156,50,734,2808,0
HEAT,156,50,736,2184,0
HEAT,156,50,738,2808,0
HEAT,156,50,739,2184,0
HEAT,157,50,741,2808,0
HEAT,156,51,743,2184,0
HEAT,156,51,743,2808,0
HEAT,157,50,745,2184,0
HEAT,155,50,747,2808,0
HEAT,156,50,747,2184,0
HEAT,157,50,749,2808,0
HEAT,157,50,750,2184,0
HEAT,156,50,752,2808,0
START,157,45,754,3432,0
START,157,49,754,6552,0
START,156,51,756,9048,0
START,156,48,758,10608,0
START,156,51,760,12480,0
START,156,51,766,14040,0
START,156,52,776,15600,0
START,156,51,788,16224,0
START,157,52,802,16536,0
START,156,51,820,17160,0
START,157,49,841,18408,0
START,156,52,863,22152,0
START,156,52,886,22776,0
START,155,52,912,23712,0
START,156,52,941,24336,0
START,157,52,973,26208,0
START,155,52,1008,27456,0
RUN,157,52,1047,30888,0
RUN,157,52,1086,32760,0
RUN,156,52,1129,35256,0
RUN,157,52,1169,38376,0
RUN,157,52,1208,41808,0
RUN,156,52,1245,43680,0
RUN,156,52,1277,45552,0
RUN,156,52,1303,44928,0
RUN,157,52,1325,44928,0
RUN,157,51,1341,44928,0
RUN,158,51,1351,44928,0
RUN,157,51,1358,43680,0
RUN,156,52,1359,43680,0
RUN,156,51,1358,43680,0
RUN,157,51,1354,43992,0
RUN,157,51,1348,43368,0
RUN,157,51,1340,43680,0
RUN,155,51,1330,43056,0
RUN,157,51,1321,43056,0
RUN,157,51,1310,42120,0
RUN,157,51,1298,43056,0
RUN,157,51,1287,42744,0
RUN,157,51,1274,42120,0
RUN,157,50,1264,42120,0
RUN,156,51,1252,42744,0
RUN,157,51,1239,42744,0
RUN,158,51,1228,42432,0
RUN,157,50,1216,41808,0
RUN,157,51,1205,41808,0
RUN,157,50,1193,42120,0
RUN,157,51,1182,42120,0
RUN,158,50,1170,41808,0
RUN,157,51,1160,41808,0
RUN,157,50,1149,41184,0
RUN,157,51,1139,41808,0
RUN,158,50,1129,41808,0
RUN,157,50,1120,41184,0
RUN,157,50,1109,41184,0
RUN,157,50,1100,41184,0
RUN,157,50,1091,41808,0
RUN,158,50,1082,41184,0
RUN,158,50,1073,40872,0
RUN,157,50,1065,40248,0
RUN,158,50,1057,40560,0
RUN,157,50,1049,39936,0
RUN,157,50,1041,40560,0
RUN,158,50,1034,39936,0
RUN,158,50,1026,39936,0
RUN,158,50,1019,39936,24
RUN,157,50,1012,40560,42
RUN,158,50,1004,41184,50
RUN,158,50,999,42744,54
RUN,158,50,995,43680,55
RUN,158,50,991,44928,56
RUN,159,50,988,46176,56
RUN,158,50,986,46800,58
RUN,158,50,985,47736,59
RUN,158,50,984,48360,61
RUN,158,49,983,48360,63
RUN,159,50,982,49608,65
RUN,158,49,981,50232,66
RUN,158,50,979,50232,67
RUN,158,49,978,50232,68
RUN,160,49,977,50232,69
RUN,158,49,976,51480,69
RUN,160,49,975,50856,71
RUN,158,49,973,51480,73
RUN,159,49,971,51480,76
RUN,159,49,970,52104,80
RUN,160,49,968,52728,81
RUN,160,49,967,53664,81
RUN,161,49,964,53352,82
