state, ot, op, egt, rpm, thr
PASS,137,51,284,0,0
,,,,,
HEAT,138,51,283,0,0
HEAT,137,52,283,0,0
HEAT,137,51,284,0,0
HEAT,137,51,282,0,0
HEAT,137,51,283,0,0
HEAT,138,51,282,0,0
HEAT,138,51,282,0,0
HEAT,137,52,283,0,0
HEAT,138,51,284,312,0
HEAT,138,52,283,0,0
HEAT,136,52,283,312,0
HEAT,138,52,282,312,0
HEAT,137,52,283,936,0
HEAT,137,51,283,936,0
HEAT,136,52,283,936,0
HEAT,138,51,283,936,0
,,,,,
,,,,,
PASS,138,52,282,936,0
PASS,138,52,282,936,0
PASS,137,52,282,936,0
PASS,138,52,282,936,0
PASS,137,52,281,312,0
PASS,137,51,281,312,0
PASS,137,51,282,312,0
PASS,137,51,281,312,0
PASS,137,51,282,312,0
PASS,137,52,282,312,0
PASS,137,52,280,312,0
PASS,136,52,281,0,0
PASS,138,51,281,312,0
PASS,137,51,281,312,0
PASS,137,51,281,0,0
PASS,137,51,281,0,0
PASS,138,51,281,0,0
PASS,138,51,282,0,0
PASS,136,51,281,0,0
PASS,137,51,281,0,0
PASS,137,51,281,0,0
PASS,136,52,280,0,0
PASS,137,52,281,0,0
PASS,137,52,281,0,0
PASS,138,51,281,0,0
PASS,138,51,281,0,0
PASS,137,51,281,0,0
PASS,137,51,281,0,0
PASS,138,51,282,0,0
PASS,136,51,281,0,0
PASS,138,51,281,0,0
PASS,138,51,282,0,0
PASS,137,51,281,0,0
PASS,137,51,282,0,0
PASS,138,51,280,0,0
PASS,137,51,281,0,0
PASS,137,51,281,0,0
PASS,138,52,280,0,0
PASS,138,51,280,0,0
PASS,137,51,281,0,0
PASS,137,51,280,0,0
PASS,138,51,281,0,0
PASS,137,51,281,0,0
PASS,137,51,280,0,0
PASS,138,51,281,0,0
PASS,137,51,281,0,0
PASS,137,51,280,0,0
PASS,136,51,280,0,0
PASS,138,51,279,0,0
PASS,137,51,281,0,0
PASS,137,51,281,0,0
PASS,138,51,280,0,0
PASS,137,51,280,0,0
PASS,138,51,280,0,0
PASS,137,51,281,0,0
PASS,137,51,280,0,0
PASS,137,51,280,0,0
PASS,137,51,281,0,0
PASS,137,52,280,0,0
PASS,136,51,280,0,0
PASS,137,51,280,0,0
PASS,138,51,280,0,0
PASS,137,51,280,0,0
PASS,137,51,280,0,0
PASS,137,51,280,0,0
PASS,138,51,279,0,0
PASS,138,51,280,0,0
PASS,137,51,280,0,0
PASS,136,51,280,0,0
PASS,137,51,280,0,0
PASS,137,51,280,0,0
PASS,137,52,279,0,0
PASS,138,51,280,0,0
PASS,137,51,279,0,0
PASS,137,52,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,52,280,0,0
PASS,137,51,279,0,0
PASS,136,51,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,138,51,279,0,0
PASS,138,51,279,0,0
PASS,137,51,279,0,0
PASS,137,52,278,0,0
PASS,137,51,279,0,0
PASS,136,51,279,0,0
PASS,137,52,277,0,0
PASS,137,51,279,0,0
PASS,137,51,279,0,0
PASS,137,52,279,0,0
PASS,137,51,278,0,0
PASS,136,51,278,0,0
PASS,137,51,278,0,0
PASS,137,51,278,0,0
PASS,137,51,277,0,0
PASS,137,51,278,0,0
PASS,137,52,279,0,0
PASS,136,51,279,0,0
PASS,137,51,279,0,0
PASS,137,52,278,0,0
PASS,137,51,278,0,0
PASS,137,51,278,0,0
PASS,137,52,277,0,0
PASS,137,51,278,0,0
PASS,137,51,278,0,0
PASS,136,52,278,0,0
PASS,137,51,278,0,0
PASS,138,51,278,0,0
PASS,137,51,277,0,0
PASS,137,51,278,0,0
PASS,138,51,277,0,0
PASS,137,51,278,0,0
PASS,137,51,277,0,0
PASS,137,51,278,0,0
PASS,136,51,277,0,0
PASS,137,51,277,0,0
PASS,137,52,277,0,0
PASS,137,51,276,0,0
PASS,136,51,277,0,0
PASS,137,52,277,0,0
PASS,137,51,277,0,0
PASS,137,51,276,0,0
PASS,138,52,276,0,0
PASS,136,52,276,0,0
PASS,135,51,276,0,0
PASS,138,52,276,0,0
PASS,136,51,277,0,0
PASS,137,51,277,0,0
PASS,136,52,276,0,0
PASS,138,52,277,0,0
PASS,137,51,275,0,0
PASS,136,52,275,0,0
PASS,137,51,276,0,0
PASS,136,51,275,0,0
PASS,136,51,275,0,0
PASS,137,51,275,0,0
PASS,137,51,275,0,0
PASS,137,51,276,0,0
PASS,137,51,275,0,0
PASS,136,51,275,0,0
PASS,136,51,275,0,0
PASS,137,51,275,0,0
PASS,137,51,275,0,0
PASS,136,51,275,0,0
PASS,137,52,275,0,0
PASS,136,51,275,0,0
PASS,137,52,275,0,0
PASS,137,51,275,0,0
PASS,137,51,275,0,0
PASS,137,52,275,0,0
PASS,138,51,274,0,0
PASS,137,51,275,0,0
PASS,136,52,275,0,0
PASS,137,51,275,0,0
PASS,137,51,275,0,0
PASS,136,51,275,0,0
PASS,137,52,275,0,0
PASS,137,51,275,0,0
PASS,137,52,274,0,0
PASS,137,51,274,0,0
PASS,137,51,275,0,0
PASS,137,52,275,0,0
PASS,137,51,274,0,0
PASS,137,51,274,0,0
PASS,135,52,274,0,0
PASS,137,51,275,0,0
PASS,136,51,274,0,0
PASS,135,52,273,0,0
PASS,137,52,273,0,0
PASS,137,52,275,0,0
PASS,137,51,273,0,0
PASS,137,51,273,0,0
PASS,136,52,274,0,0
PASS,137,51,274,0,0
PASS,136,51,274,0,0
PASS,136,52,274,0,0
PASS,137,51,273,0,0
PASS,137,51,274,0,0
PASS,136,52,274,0,0
PASS,137,52,274,0,0
PASS,137,51,273,0,0
PASS,137,52,274,0,0
PASS,136,51,273,0,0
PASS,137,51,273,0,0
PASS,137,52,273,0,0
PASS,136,52,272,0,0
PASS,137,51,273,0,0
PASS,136,52,273,0,0
PASS,136,51,273,0,0
PASS,137,51,272,0,0
PASS,137,52,272,0,0
PASS,137,51,272,0,0
PASS,136,51,273,0,0
PASS,137,52,271,0,0
PASS,137,51,273,0,0
PASS,137,52,273,0,0
PASS,137,51,273,0,0
PASS,137,51,273,0,0
PASS,137,51,273,0,0
PASS,137,52,273,0,0
PASS,137,51,272,0,0
PASS,136,51,273,0,0
PASS,137,51,272,0,0
PASS,137,51,273,0,0
PASS,136,51,272,0,0
PASS,137,51,272,0,0
