state, ot, op, egt, rpm, thr
PASS,87,49,89,0,0
,,,,,
HEAT,86,49,89,0,0
HEAT,87,49,89,0,0
HEAT,86,49,88,0,0
HEAT,86,49,89,0,0
HEAT,87,49,89,0,0
HEAT,87,49,89,0,0
HEAT,86,49,89,0,0
HEAT,87,49,89,936,0
HEAT,87,49,89,2808,0
HEAT,87,49,89,1560,0
HEAT,86,49,88,1560,0
HEAT,86,49,89,1560,0
HEAT,87,49,88,1560,0
HEAT,86,50,89,1560,0
HEAT,86,48,90,1560,0
HEAT,86,50,89,1560,0
HEAT,86,50,89,1560,0
HEAT,86,49,88,1560,0
HEAT,87,49,88,1560,0
HEAT,86,49,87,1560,0
HEAT,86,50,89,1560,0
HEAT,87,50,89,2184,0
HEAT,86,50,90,1560,0
HEAT,86,50,90,1560,0
HEAT,87,48,91,1560,0
HEAT,86,49,91,1560,0
HEAT,86,48,93,1560,0
HEAT,86,50,93,1560,0
HEAT,86,48,95,2184,0
HEAT,86,50,97,1560,0
HEAT,87,50,98,2184,0
HEAT,86,49,100,1560,0
HEAT,87,51,101,2184,0
HEAT,87,51,102,2184,0
HEAT,87,50,103,1560,0
HEAT,87,49,105,1560,0
HEAT,87,51,106,1560,0
HEAT,87,50,106,1560,0
HEAT,87,51,108,1560,0
HEAT,87,51,108,1560,0
HEAT,87,50,109,1560,0
HEAT,86,50,110,1560,0
HEAT,87,51,110,1560,0
HEAT,87,50,111,1560,0
HEAT,86,51,112,1560,0
HEAT,87,50,113,1560,0
HEAT,87,51,113,1560,0
HEAT,87,51,113,1560,0
HEAT,86,50,114,1560,0
HEAT,86,50,114,1560,0
HEAT,86,49,114,1560,0
HEAT,86,50,115,2184,0
HEAT,86,50,115,1560,0
HEAT,87,50,116,1560,0
HEAT,86,50,115,2184,0
HEAT,86,50,116,1560,0
HEAT,87,50,116,1560,0
HEAT,87,50,117,1560,0
HEAT,86,49,116,1560,0
HEAT,87,50,117,1560,0
HEAT,87,50,116,1560,0
HEAT,87,50,116,1560,0
HEAT,86,50,116,2184,0
HEAT,87,50,116,1560,0
HEAT,86,50,117,1560,0
HEAT,86,49,116,1560,0
HEAT,87,50,117,1560,0
HEAT,87,50,117,1560,0
HEAT,87,50,117,2184,0
HEAT,87,50,117,1560,0
HEAT,87,49,117,1560,0
HEAT,87,49,117,1560,0
HEAT,86,49,117,2184,0
HEAT,87,49,117,1560,0
HEAT,88,49,117,1560,0
HEAT,88,50,117,1560,0
,,,,,
PASS,87,49,116,1560,0
PASS,87,50,116,1560,0
PASS,87,50,116,936,0
PASS,87,50,116,312,0
PASS,88,50,117,312,0
PASS,86,50,117,0,0
PASS,87,50,115,0,0
