state, ot, op, egt, rpm, thr
PASS,137,51,166,0,0
,,,,,
HEAT,137,51,166,0,0
HEAT,136,51,165,0,0
HEAT,137,51,165,0,0
HEAT,136,51,166,0,0
HEAT,137,50,166,0,0
HEAT,137,51,166,0,0
HEAT,137,51,166,0,0
HEAT,137,50,165,1560,0
HEAT,137,51,166,2184,0
HEAT,136,51,165,2184,0
HEAT,137,51,166,2184,0
HEAT,137,51,165,2184,0
HEAT,136,51,165,2808,0
HEAT,136,51,165,2184,0
HEAT,136,51,165,2184,0
HEAT,136,51,165,2808,0
HEAT,137,51,166,2184,0
HEAT,137,51,165,2184,0
HEAT,136,50,165,2184,0
HEAT,136,50,165,2184,0
HEAT,137,50,165,2184,0
HEAT,136,51,166,2184,0
HEAT,136,51,166,2184,0
HEAT,137,50,167,2808,0
HEAT,135,51,168,2808,0
HEAT,136,51,170,2184,0
HEAT,137,51,172,2184,0
HEAT,136,51,176,2184,0
HEAT,136,51,179,2184,0
HEAT,136,50,182,2808,0
HEAT,137,50,185,2184,0
HEAT,137,51,189,2808,0
HEAT,137,50,195,2808,0
HEAT,136,51,200,2808,0
HEAT,136,51,205,2184,0
HEAT,136,50,211,2808,0
HEAT,135,51,217,2184,0
HEAT,136,51,223,2184,0
HEAT,136,51,229,2808,0
HEAT,136,50,236,2808,0
HEAT,136,51,242,2184,0
HEAT,136,51,249,2808,0
HEAT,136,51,255,2184,0
HEAT,136,50,263,2808,0
HEAT,136,50,270,2184,0
HEAT,136,50,278,2184,0
HEAT,137,51,285,2184,0
HEAT,136,50,292,2808,0
HEAT,136,51,299,2184,0
HEAT,136,51,306,2808,0
HEAT,135,51,313,2184,0
HEAT,136,51,321,2808,0
HEAT,136,51,329,2184,0
HEAT,136,51,337,2808,0
HEAT,137,51,342,2808,0
HEAT,136,50,351,2184,0
HEAT,136,51,358,2808,0
HEAT,136,51,366,2184,0
HEAT,136,51,374,2808,0
HEAT,136,50,381,2184,0
HEAT,136,51,388,2808,0
HEAT,136,51,395,2808,0
HEAT,136,51,402,2184,0
HEAT,135,51,410,2808,0
HEAT,135,51,418,2184,0
HEAT,136,52,425,2808,0
HEAT,136,50,432,2808,0
HEAT,135,51,439,2184,0
HEAT,136,50,447,2808,0
HEAT,137,51,455,2808,0
HEAT,135,51,461,2808,0
HEAT,136,51,468,2808,0
HEAT,136,51,475,2184,0
HEAT,135,50,482,2184,0
HEAT,136,51,489,2808,0
HEAT,136,50,495,2808,0
HEAT,136,51,503,2808,0
HEAT,136,51,510,2808,0
HEAT,136,51,516,2808,0
HEAT,135,51,523,2184,0
HEAT,136,51,529,2184,0
HEAT,136,52,536,2808,0
HEAT,136,51,541,2184,0
HEAT,137,51,549,2808,0
HEAT,135,51,554,2808,0
HEAT,135,51,560,2808,0
HEAT,136,51,567,2184,0
HEAT,135,51,573,2184,0
HEAT,135,51,578,2808,0
HEAT,136,52,585,2184,0
HEAT,136,51,590,2184,0
HEAT,136,51,594,2808,0
HEAT,136,50,602,2808,0
HEAT,136,51,606,2808,0
HEAT,135,51,612,2808,0
HEAT,136,51,617,2808,0
HEAT,136,51,623,2808,0
HEAT,136,51,628,2184,0
HEAT,136,51,633,2184,0
HEAT,136,51,638,2808,0
HEAT,135,50,642,2808,0
HEAT,136,52,647,2184,0
HEAT,136,51,653,2184,0
HEAT,136,51,658,2808,0
HEAT,136,51,662,2808,0
HEAT,135,51,667,2808,0
HEAT,136,51,671,2184,0
HEAT,136,51,676,2808,0
HEAT,136,50,680,2808,0
HEAT,135,51,685,2808,0
HEAT,136,51,689,2184,0
HEAT,136,51,693,2184,0
HEAT,136,51,697,2808,0
HEAT,136,51,701,2184,0
HEAT,136,51,706,2184,0
HEAT,135,51,709,2184,0
HEAT,136,51,713,2808,0
HEAT,136,51,717,2808,0
HEAT,135,51,721,2808,0
HEAT,136,51,725,2184,0
HEAT,136,51,729,2808,0
HEAT,136,50,732,2808,0
HEAT,136,51,736,2808,0
HEAT,136,50,739,2808,0
HEAT,136,51,743,2184,0
HEAT,136,51,747,2808,0
HEAT,137,51,750,2808,0
HEAT,136,50,754,2808,0
START,136,47,757,3432,0
START,136,46,760,6240,0
START,136,52,765,8736,0
START,136,53,767,11232,0
START,136,52,770,13104,0
START,136,51,775,13728,0
START,135,52,780,14976,0
START,136,50,787,15600,0
START,137,50,793,15600,0
START,136,51,802,16536,0
START,136,53,811,18408,0
START,136,50,822,19968,0
START,136,50,833,21840,0
START,135,51,844,23712,0
START,136,51,858,24336,0
START,136,52,873,25272,0
START,136,52,890,26832,0
START,135,51,907,28704,0
START,136,51,926,29952,0
RUN,136,51,945,31512,0
RUN,136,51,964,32760,0
RUN,136,51,982,34008,0
RUN,136,51,1001,34320,0
RUN,136,50,1018,35568,0
RUN,136,51,1032,36816,0
RUN,136,50,1045,36816,0
RUN,136,50,1054,36504,0
RUN,135,49,1062,37128,0
RUN,136,50,1069,37128,0
RUN,136,50,1073,36816,0
RUN,137,50,1076,36816,0
RUN,136,49,1077,35880,0
RUN,136,50,1076,36192,0
RUN,136,50,1074,35880,0
RUN,136,49,1073,36192,0
RUN,136,49,1069,36192,0
RUN,136,49,1065,35880,0
RUN,136,49,1061,35256,0
RUN,136,49,1056,35256,0
RUN,137,49,1050,34944,0
RUN,136,50,1045,34944,0
RUN,136,48,1039,34320,0
RUN,137,49,1035,34320,0
RUN,136,50,1028,34320,0
RUN,137,49,1022,34008,0
RUN,137,48,1017,33696,0
RUN,137,49,1012,33696,0
RUN,137,48,1004,34008,0
RUN,136,49,999,34008,0
RUN,136,50,995,33696,0
RUN,137,49,989,33384,0
RUN,135,49,983,33384,0
RUN,136,49,978,32760,0
RUN,136,49,973,33072,0
RUN,137,49,969,32760,0
RUN,137,49,963,32760,0
RUN,137,49,959,31824,0
RUN,137,49,955,31824,0
RUN,136,48,951,33072,0
RUN,137,49,946,32448,0
RUN,137,49,943,32448,0
RUN,137,49,939,31512,0
RUN,136,49,936,31512,0
RUN,136,49,932,32448,0
RUN,138,49,929,32448,0
RUN,137,49,926,31512,0
RUN,137,49,923,31512,0
RUN,136,49,920,31200,0
RUN,137,49,918,31512,0
RUN,136,49,916,31512,0
RUN,137,49,913,31200,0
RUN,136,49,911,30576,0
RUN,138,49,909,31200,0
RUN,137,49,907,30576,0
RUN,138,49,906,30576,0
RUN,137,49,904,30264,0
RUN,137,49,902,30264,0
RUN,137,49,900,29952,0
RUN,138,49,899,29952,0
RUN,138,48,897,30264,0
RUN,137,49,896,29328,0
RUN,137,49,896,29328,0
RUN,138,48,894,29328,0
RUN,138,49,892,29016,0
RUN,137,49,892,29328,0
RUN,137,48,891,28704,0
RUN,138,49,891,28392,0
RUN,138,49,890,28392,0
RUN,138,49,890,29328,0
RUN,138,48,889,29640,0
RUN,138,48,890,29640,0
RUN,138,49,889,28704,0
RUN,138,49,891,29328,0
RUN,139,49,891,29640,0
RUN,138,49,892,29640,0
RUN,139,48,892,29328,0
RUN,139,49,893,29640,0
,,,RUN,138,49
RUN,138,48,897,29640,0
RUN,139,49,899,30264,0
RUN,138,48,899,29952,0
RUN,139,48,902,30576,0
RUN,139,48,904,30576,0
,,,RUN,140,48
RUN,139,48,907,31512,0
RUN,139,48,908,30576,0
RUN,139,48,909,31200,0
RUN,140,48,912,31200,0
RUN,139,48,913,31200,0
RUN,139,48,914,31512,0
RUN,140,48,916,31512,0
RUN,139,48,915,31200,0
RUN,140,48,917,31200,0
RUN,140,48,918,30888,0
RUN,140,48,918,30888,5
RUN,140,48,918,30888,16
RUN,140,48,918,30264,21
RUN,140,48,918,30264,22
RUN,140,48,918,30576,24
RUN,140,48,918,30576,25
RUN,140,47,917,30888,26
RUN,140,48,917,31200,27
RUN,141,48,917,30576,28
RUN,141,49,917,31200,29
RUN,141,48,917,31824,30
RUN,141,49,917,31200,31
RUN,140,48,917,31200,32
RUN,141,48,918,31824,33
RUN,141,49,919,32448,35
RUN,142,49,918,32760,36
RUN,140,48,919,33072,37
RUN,141,48,920,33696,38
RUN,141,47,922,34320,39
RUN,141,48,923,34632,41
RUN,140,49,924,34944,43
RUN,142,48,925,35568,44
RUN,142,49,927,35880,45
RUN,140,48,927,36504,46
RUN,142,49,928,36816,47
RUN,142,49,929,37128,48
RUN,142,48,931,37752,49
RUN,142,49,931,37128,50
RUN,141,48,931,38376,52
RUN,142,48,932,38064,53
RUN,143,48,932,36816,54
RUN,142,48,932,32448,55
RUN,141,48,931,28080,56
RUN,142,48,932,38376,58
COOL,143,49,931,17160,59
COOL,143,48,930,19968,59
COOL,143,48,930,25896,59
COOL,143,49,928,27456,59
COOL,141,48,926,24336,59
COOL,144,49,923,22152,59
COOL,142,49,918,20592,59
COOL,143,48,915,18408,59
COOL,143,48,909,17160,59
COOL,143,49,905,14664,59
COOL,143,48,899,14040,59
COOL,144,48,893,12480,59
COOL,143,48,887,11856,59
COOL,143,49,882,11232,59
COOL,144,48,876,10608,59
COOL,144,48,870,9360,59
COOL,144,48,865,9048,59
COOL,144,48,859,8424,59
COOL,144,48,853,8112,59
COOL,144,49,848,7800,59
COOL,144,49,842,7176,59
COOL,144,48,837,6552,59
COOL,144,49,832,6552,59
COOL,144,49,826,5928,59
COOL,144,49,821,5304,59
COOL,144,49,816,4680,59
COOL,145,49,812,4680,59
,,,,,
COOL,145,49,768,4056,59
COOL,145,49,765,3432,59
COOL,145,49,762,3432,59
COOL,146,49,759,2808,59
COOL,145,49,756,2808,59
COOL,145,49,752,2184,59
COOL,145,49,750,1560,59
COOL,145,49,747,1560,59
COOL,146,49,745,1560,59
COOL,145,49,741,936,59
COOL,146,49,738,936,59
COOL,146,49,737,936,59
