state, ot, op, egt, rpm, thr
PASS,118,52,262,0,0
,,,,,
HEAT,118,52,262,0,0
HEAT,119,52,261,0,0
HEAT,119,52,261,0,0
HEAT,118,52,262,0,0
HEAT,119,52,261,0,0
HEAT,117,52,261,0,0
HEAT,119,52,262,0,0
HEAT,119,52,261,0,0
HEAT,118,53,262,0,0
HEAT,118,51,261,0,0
HEAT,118,52,261,0,0
HEAT,118,51,261,0,0
HEAT,118,53,261,936,0
HEAT,119,52,261,1560,0
HEAT,118,53,261,2184,0
HEAT,119,52,260,2808,0
HEAT,119,51,259,2808,0
HEAT,119,52,260,2184,0
HEAT,119,52,260,2184,0
HEAT,118,51,259,2184,0
HEAT,119,51,259,2184,0
HEAT,119,51,259,2808,0
HEAT,118,51,260,2808,0
HEAT,119,52,261,2184,0
HEAT,118,51,263,2184,0
HEAT,118,52,265,2808,0
HEAT,119,50,268,2808,0
HEAT,119,52,272,2808,0
HEAT,118,51,276,2808,0
HEAT,119,51,280,2184,0
HEAT,119,52,286,2808,0
HEAT,119,52,292,2808,0
HEAT,119,52,298,2184,0
HEAT,119,52,303,2184,0
HEAT,120,52,311,2184,0
HEAT,119,52,319,2184,0
HEAT,119,51,326,2184,0
HEAT,119,51,334,2808,0
HEAT,119,51,342,2808,0
HEAT,119,51,351,2184,0
HEAT,118,51,360,2184,0
HEAT,119,50,368,2808,0
HEAT,119,51,376,2184,0
HEAT,118,51,385,2184,0
HEAT,119,52,395,2184,0
HEAT,119,51,405,2808,0
HEAT,119,51,413,2808,0
HEAT,118,52,423,2184,0
HEAT,119,51,432,2184,0
HEAT,119,51,441,2808,0
HEAT,118,51,451,2808,0
HEAT,118,50,460,2808,0
HEAT,119,52,470,2808,0
HEAT,118,51,479,2184,0
HEAT,119,51,490,2184,0
HEAT,119,52,499,2808,0
HEAT,118,52,508,2808,0
HEAT,118,51,518,2808,0
HEAT,118,52,527,2808,0
HEAT,119,51,536,2184,0
HEAT,118,52,545,2184,0
HEAT,118,51,555,2808,0
HEAT,118,52,564,2808,0
HEAT,118,52,572,2184,0
HEAT,117,52,582,2184,0
HEAT,118,51,590,2808,0
HEAT,117,52,599,2808,0
HEAT,116,51,609,2184,0
HEAT,118,52,618,2184,0
HEAT,117,51,626,2184,0
HEAT,116,52,634,2808,0
HEAT,117,51,644,2184,0
HEAT,117,52,652,2184,0
HEAT,117,52,660,2808,0
HEAT,117,52,669,2808,0
HEAT,117,52,676,2808,0
HEAT,117,52,685,2184,0
HEAT,117,51,692,2808,0
HEAT,117,52,700,2808,0
HEAT,116,51,709,2184,0
HEAT,117,52,716,2184,0
HEAT,117,51,724,2808,0
HEAT,116,51,731,2808,0
HEAT,116,50,739,2184,0
HEAT,116,51,746,2808,0
HEAT,116,51,754,2184,0
HEAT,116,51,761,2184,0
HEAT,115,50,767,2184,0
HEAT,116,51,776,2808,0
HEAT,116,51,782,2808,0
HEAT,116,51,789,2808,0
HEAT,115,51,797,2808,0
HEAT,115,51,803,2184,0
HEAT,115,50,810,2184,0
START,115,51,816,2184,0
START,115,45,822,4056,0
START,115,44,828,6864,0
START,115,47,835,9360,0
START,113,49,841,11232,0
START,114,52,846,11856,0
START,114,49,851,12792,0
START,114,49,858,13728,0
START,114,50,864,14976,0
START,114,50,870,15600,0
START,114,48,878,15600,0
START,114,48,885,17160,0
START,114,49,894,18720,0
START,113,48,904,20592,0
START,113,50,913,22152,0
START,114,52,924,22152,0
START,113,52,937,22776,0
START,113,51,949,23400,0
START,113,52,962,23400,0
START,113,52,976,23712,0
START,112,51,989,24336,0
START,113,52,1004,25584,0
START,112,51,1020,26520,0
START,112,51,1035,27456,0
START,113,51,1051,28392,0
START,112,50,1066,29640,0
RUN,113,51,1082,43680,0
RUN,113,50,1096,32760,0
RUN,112,50,1111,33696,0
RUN,112,49,1125,34008,0
RUN,111,50,1136,34008,0
RUN,111,50,1144,34008,0
RUN,111,50,1152,34320,0
RUN,112,49,1157,33384,0
RUN,112,49,1162,33072,0
RUN,111,50,1163,32448,0
RUN,112,49,1164,32448,0
RUN,111,49,1162,32760,0
RUN,111,49,1160,31824,0
RUN,111,49,1157,32136,0
RUN,111,49,1153,32136,0
RUN,111,49,1149,32136,0
RUN,111,49,1143,32448,0
RUN,111,49,1139,31824,0
RUN,111,49,1133,31512,0
