state, ot, op, egt, rpm, thr
PASS,118,50,221,0,0
,,,,,
HEAT,119,50,221,0,0
HEAT,118,50,222,0,0
HEAT,120,50,221,0,0
HEAT,119,51,221,0,0
HEAT,119,50,222,0,0
HEAT,120,50,221,0,0
HEAT,119,50,222,0,0
HEAT,119,51,222,936,0
HEAT,120,51,221,2184,0
HEAT,119,51,221,2184,0
HEAT,120,51,222,2184,0
HEAT,119,51,222,2184,0
HEAT,119,50,221,2184,0
HEAT,119,51,221,2184,0
HEAT,119,51,221,2184,0
HEAT,119,51,221,2184,0
HEAT,120,50,221,2184,0
HEAT,120,51,220,2184,0
HEAT,120,51,221,2184,0
HEAT,119,51,220,2184,0
HEAT,120,51,221,2184,0
HEAT,119,51,220,2184,0
HEAT,120,51,220,2808,0
HEAT,120,50,222,2184,0
HEAT,119,50,223,2184,0
HEAT,120,51,224,2184,0
HEAT,119,51,226,2184,0
HEAT,120,51,229,2808,0
HEAT,120,51,231,2184,0
HEAT,119,51,234,2184,0
HEAT,120,51,237,2808,0
HEAT,119,51,242,2184,0
HEAT,119,51,246,2184,0
HEAT,120,50,250,2184,0
HEAT,119,52,256,2184,0
HEAT,120,51,260,2184,0
HEAT,121,50,266,2184,0
HEAT,120,51,271,2184,0
HEAT,119,51,277,2184,0
HEAT,120,52,283,2184,0
HEAT,120,51,287,2184,0
HEAT,120,51,294,2184,0
HEAT,120,51,301,2184,0
HEAT,120,51,307,2184,0
HEAT,120,50,314,2808,0
HEAT,120,51,320,2184,0
HEAT,119,51,326,2184,0
HEAT,120,50,334,2184,0
HEAT,119,51,339,2808,0
HEAT,120,51,347,2184,0
HEAT,119,51,353,2184,0
HEAT,120,50,361,2808,0
HEAT,120,50,368,2184,0
HEAT,120,51,374,2184,0
HEAT,120,51,381,2184,0
HEAT,120,50,388,2184,0
HEAT,120,51,395,2184,0
HEAT,119,51,402,2184,0
HEAT,120,51,409,2184,0
HEAT,120,51,416,2808,0
HEAT,121,50,422,2184,0
HEAT,120,50,428,2184,0
HEAT,119,51,436,2184,0
HEAT,120,50,443,2184,0
HEAT,119,50,450,2184,0
HEAT,120,51,457,2184,0
HEAT,120,51,462,2184,0
HEAT,119,50,470,2184,0
HEAT,120,50,477,2184,0
HEAT,120,51,483,2184,0
HEAT,120,51,489,2808,0
HEAT,119,51,496,2184,0
HEAT,120,50,503,2184,0
HEAT,120,50,509,2184,0
HEAT,121,51,515,2808,0
HEAT,120,50,522,2184,0
HEAT,121,50,528,2184,0
HEAT,121,51,535,2808,0
HEAT,121,51,540,2808,0
HEAT,121,50,547,2184,0
HEAT,120,50,554,2184,0
HEAT,121,51,558,2808,0
HEAT,120,50,564,2184,0
HEAT,120,51,571,2184,0
HEAT,121,50,576,2184,0
HEAT,120,51,581,2184,0
HEAT,121,51,588,2184,0
HEAT,121,50,594,2184,0
HEAT,120,51,599,2184,0
HEAT,120,51,605,2808,0
HEAT,119,51,610,2808,0
HEAT,121,51,615,2184,0
HEAT,121,51,620,2184,0
