state, ot, op, egt, rpm, thr
PASS,104,51,222,0,0
,,,,,
HEAT,104,50,221,0,0
HEAT,104,50,221,0,0
HEAT,104,50,222,0,0
HEAT,104,50,221,0,0
HEAT,104,51,221,0,0
HEAT,104,51,221,0,0
HEAT,104,51,221,312,0
HEAT,104,51,221,936,0
HEAT,104,48,222,1560,0
HEAT,104,51,221,2184,0
HEAT,104,51,221,1560,0
HEAT,104,51,221,2184,0
HEAT,104,51,221,1560,0
HEAT,104,52,221,1560,0
HEAT,104,51,221,2184,0
HEAT,104,51,220,2184,0
HEAT,104,51,220,1560,0
HEAT,104,51,220,2184,0
HEAT,104,51,220,2184,0
HEAT,104,52,218,2184,0
HEAT,104,50,219,2184,0
HEAT,104,50,219,2184,0
HEAT,104,51,219,2184,0
HEAT,103,49,219,2184,0
HEAT,104,51,220,2184,0
HEAT,104,51,221,1560,0
HEAT,104,50,223,2184,0
HEAT,104,51,225,2184,0
HEAT,104,51,227,2184,0
HEAT,104,50,230,2184,0
HEAT,105,51,233,2184,0
HEAT,104,50,237,2184,0
HEAT,104,51,241,2184,0
HEAT,104,50,244,2184,0
HEAT,104,51,249,2184,0
HEAT,104,49,253,2184,0
HEAT,104,51,258,2184,0
HEAT,104,49,262,2184,0
HEAT,104,51,268,2184,0
HEAT,104,50,274,2184,0
HEAT,104,50,279,2184,0
HEAT,104,51,285,2184,0
HEAT,104,51,290,2184,0
HEAT,103,52,296,2184,0
HEAT,104,51,301,2184,0
HEAT,104,51,308,2184,0
HEAT,104,51,314,2184,0
HEAT,104,51,320,2184,0
HEAT,104,50,325,2184,0
HEAT,104,50,332,2184,0
HEAT,104,50,337,2184,0
HEAT,104,51,344,2184,0
HEAT,104,51,350,2184,0
HEAT,104,51,356,2184,0
HEAT,104,49,362,2184,0
HEAT,104,51,368,2184,0
HEAT,104,51,375,2184,0
HEAT,104,51,381,2184,0
HEAT,104,50,387,2184,0
HEAT,104,51,393,2184,0
HEAT,104,50,399,2184,0
HEAT,104,50,405,2184,0
HEAT,104,51,411,2184,0
HEAT,105,51,418,1560,0
HEAT,104,51,424,2184,0
HEAT,104,51,431,2184,0
HEAT,104,50,436,2184,0
HEAT,104,51,442,2184,0
HEAT,104,49,448,2184,0
HEAT,105,49,454,2184,0
HEAT,104,50,460,2184,0
HEAT,104,51,467,2184,0
HEAT,104,51,472,2184,0
HEAT,104,50,477,2184,0
HEAT,104,50,484,2184,0
HEAT,105,51,489,2184,0
HEAT,104,51,495,2184,0
HEAT,104,51,500,2184,0
HEAT,104,51,506,2184,0
HEAT,104,51,511,2184,0
HEAT,104,51,517,1560,0
HEAT,104,50,522,2184,0
HEAT,104,51,527,2184,0
HEAT,104,51,532,2184,0
HEAT,104,51,538,2184,0
HEAT,104,51,543,2184,0
HEAT,104,51,549,2184,0
HEAT,104,52,554,2184,0
HEAT,105,51,559,2184,0
HEAT,105,51,563,2184,0
HEAT,105,52,568,2184,0
HEAT,105,51,574,2184,0
HEAT,104,51,578,2184,0
HEAT,104,50,583,2184,0
HEAT,105,50,588,2184,0
HEAT,104,50,593,2184,0
HEAT,104,50,597,2184,0
HEAT,105,51,602,2184,0
HEAT,104,51,606,2184,0
HEAT,105,50,610,2184,0
HEAT,105,50,616,2184,0
HEAT,105,50,620,2184,0
HEAT,105,50,624,2184,0
HEAT,105,51,629,2184,0
HEAT,104,51,634,2184,0
HEAT,105,51,637,2184,0
HEAT,104,50,642,2184,0
HEAT,104,51,646,2184,0
HEAT,104,50,651,2184,0
HEAT,105,50,655,2184,0
HEAT,105,50,659,2184,0
HEAT,104,51,663,2184,0
HEAT,104,50,666,2184,0
HEAT,105,51,671,2184,0
HEAT,104,49,675,2184,0
HEAT,104,51,679,2184,0
HEAT,104,51,683,2184,0
HEAT,104,51,687,2184,0
HEAT,104,51,689,2184,0
HEAT,105,51,694,2184,0
HEAT,104,51,698,2184,0
HEAT,104,51,702,2184,0
HEAT,105,51,706,2184,0
HEAT,105,51,709,2184,0
HEAT,105,51,712,2184,0
HEAT,105,50,716,2184,0
HEAT,105,51,720,1560,0
HEAT,105,50,722,2184,0
HEAT,104,51,726,2184,0
HEAT,104,50,730,2184,0
HEAT,105,50,733,2184,0
HEAT,105,51,736,2184,0
HEAT,105,51,740,2184,0
HEAT,104,51,743,2184,0
HEAT,104,51,746,2184,0
HEAT,105,51,749,2184,0
HEAT,104,49,752,2184,0
START,104,42,755,3432,0
START,105,48,758,5928,0
START,104,52,761,8424,0
START,105,46,765,10608,0
START,104,49,769,11856,0
START,105,48,774,13728,0
START,105,50,781,14352,0
START,105,49,791,15600,0
START,105,50,801,15600,0
START,104,51,815,15912,0
START,105,52,828,17784,0
START,105,48,843,20280,0
START,105,51,861,22152,0
START,104,53,879,23400,0
START,105,51,899,22776,0
START,105,51,922,23712,0
START,104,51,947,24960,0
START,105,50,974,26520,0
