state, ot, op, egt, rpm, thr
PASS,111,51,77,0,0
,,,,,
HEAT,111,51,78,0,0
HEAT,111,52,77,0,0
HEAT,109,51,77,0,0
HEAT,111,51,76,0,0
HEAT,110,52,77,0,0
HEAT,111,51,77,0,0
HEAT,110,52,77,0,0
HEAT,111,50,78,1560,0
HEAT,112,51,77,1560,0
HEAT,110,51,77,1560,0
HEAT,110,51,77,1560,0
HEAT,110,51,77,1560,0
HEAT,110,51,77,1560,0
HEAT,111,51,77,1560,0
HEAT,109,51,76,2184,0
HEAT,110,49,77,1560,0
HEAT,110,51,77,2184,0
HEAT,110,51,77,2184,0
HEAT,110,51,77,1560,0
HEAT,110,51,77,1560,0
HEAT,110,49,77,1560,0
HEAT,110,50,78,1560,0
HEAT,110,50,79,2184,0
HEAT,110,50,79,2184,0
HEAT,110,50,81,1560,0
HEAT,110,51,82,2184,0
HEAT,109,51,86,2184,0
HEAT,109,51,88,2184,0
HEAT,109,51,92,2184,0
HEAT,109,49,95,2184,0
HEAT,109,51,99,1560,0
HEAT,108,51,104,1560,0
HEAT,108,49,110,1560,0
HEAT,109,51,115,1560,0
HEAT,109,51,121,1560,0
HEAT,109,51,126,1560,0
HEAT,110,52,133,1560,0
HEAT,109,51,140,1560,0
HEAT,109,51,146,1560,0
HEAT,109,50,154,1560,0
HEAT,109,51,161,1560,0
HEAT,109,51,168,2184,0
HEAT,109,52,176,1560,0
HEAT,109,50,185,1560,0
HEAT,109,50,192,1560,0
HEAT,109,51,200,2184,0
HEAT,109,50,209,1560,0
HEAT,109,50,216,1560,0
HEAT,108,49,225,2184,0
HEAT,108,51,233,1560,0
HEAT,108,51,243,1560,0
HEAT,109,49,250,1560,0
HEAT,108,50,259,2184,0
HEAT,108,49,267,1560,0
HEAT,108,50,277,2184,0
HEAT,109,51,285,1560,0
HEAT,108,50,294,1560,0
HEAT,108,50,302,2184,0
HEAT,108,50,311,1560,0
HEAT,108,51,318,1560,0
HEAT,107,49,327,1560,0
HEAT,108,51,334,2184,0
HEAT,108,51,344,2184,0
HEAT,109,49,352,1560,0
HEAT,108,50,360,2184,0
HEAT,108,50,368,1560,0
HEAT,108,49,376,1560,0
HEAT,108,51,384,1560,0
HEAT,108,51,392,2184,0
HEAT,108,51,400,1560,0
HEAT,108,50,407,2184,0
HEAT,108,50,415,1560,0
HEAT,108,51,423,2184,0
HEAT,108,50,431,1560,0
HEAT,107,49,439,2184,0
HEAT,108,50,446,1560,0
HEAT,107,50,454,2184,0
HEAT,107,51,461,1560,0
HEAT,108,51,468,2184,0
HEAT,108,49,477,2184,0
HEAT,108,51,484,1560,0
HEAT,108,50,491,2184,0
HEAT,108,50,499,2184,0
HEAT,108,51,506,1560,0
HEAT,108,51,513,2184,0
HEAT,107,50,519,2184,0
HEAT,107,50,527,1560,0
HEAT,108,50,534,2184,0
HEAT,108,51,541,1560,0
HEAT,108,51,548,2184,0
HEAT,107,51,554,2184,0
HEAT,107,51,561,2184,0
HEAT,108,51,567,1560,0
HEAT,108,50,573,2184,0
HEAT,107,51,579,2184,0
HEAT,108,51,585,1560,0
HEAT,108,51,591,2184,0
HEAT,108,50,598,2184,0
HEAT,106,50,604,2184,0
HEAT,108,50,610,1560,0
HEAT,107,50,616,2184,0
HEAT,108,49,621,1560,0
HEAT,108,50,626,1560,0
HEAT,107,51,632,2184,0
HEAT,107,50,638,2184,0
HEAT,108,51,644,2184,0
HEAT,107,51,649,1560,0
HEAT,108,51,654,2184,0
HEAT,108,50,659,2184,0
HEAT,107,51,664,1560,0
HEAT,107,51,670,2184,0
HEAT,108,50,675,1560,0
HEAT,108,50,679,1560,0
HEAT,108,51,684,2184,0
HEAT,107,50,689,2184,0
HEAT,108,50,693,1560,0
HEAT,108,51,699,2184,0
HEAT,108,50,704,1560,0
HEAT,108,50,708,1560,0
HEAT,108,50,713,2184,0
HEAT,107,51,717,2184,0
HEAT,108,50,722,1560,0
HEAT,108,50,726,2184,0
HEAT,108,49,730,2184,0
HEAT,107,50,735,1560,0
HEAT,108,50,739,1560,0
HEAT,108,50,743,2184,0
HEAT,108,50,747,2184,0
HEAT,108,50,752,1560,0
START,106,44,756,2808,0
START,108,51,759,5928,0
START,108,46,764,7176,0
START,108,52,768,8736,0
START,108,50,771,10608,0
START,108,53,775,11856,0
START,108,49,778,12480,0
START,106,49,783,13104,0
START,108,51,788,13728,0
START,107,49,794,14352,0
START,108,47,801,15600,0
START,108,47,810,17784,0
START,108,51,819,19344,0
START,108,50,828,20904,0
START,108,50,841,22464,0
START,108,51,855,22464,0
START,106,51,869,23712,0
START,108,51,886,24336,0
START,108,51,905,25272,0
START,108,50,923,26520,0
START,107,50,945,27456,0
START,108,50,967,28704,0
RUN,108,49,990,38688,0
RUN,108,49,1013,32448,0
RUN,107,48,1035,34008,0
RUN,108,48,1057,34944,0
RUN,108,47,1077,35568,0
RUN,108,48,1095,37128,0
RUN,108,48,1112,37440,0
RUN,108,48,1125,37128,0
RUN,108,48,1136,37128,0
RUN,107,48,1144,37128,0
RUN,107,48,1150,35880,0
RUN,108,48,1154,36192,0
RUN,108,48,1157,35256,0
RUN,108,48,1157,35256,0
RUN,108,48,1156,34944,0
RUN,108,48,1152,35256,0
RUN,108,48,1150,34944,0
RUN,108,48,1146,34632,0
RUN,108,48,1141,34632,0
RUN,108,48,1136,34632,0
RUN,108,48,1131,34632,0
RUN,108,47,1125,34320,0
RUN,108,49,1119,34008,0
RUN,108,48,1113,33696,0
RUN,108,49,1108,33072,0
RUN,109,49,1103,34008,0
RUN,108,48,1096,33696,0
RUN,108,49,1090,33696,0
RUN,108,48,1085,33384,0
RUN,108,48,1079,32760,0
RUN,108,48,1075,33072,0
RUN,108,48,1069,33072,0
RUN,107,48,1063,32760,0
RUN,108,48,1059,32448,0
RUN,108,47,1053,32448,0
RUN,108,48,1049,31824,0
RUN,108,49,1045,32136,0
RUN,108,48,1040,31824,0
RUN,108,48,1036,31200,0
RUN,108,48,1032,32136,0
RUN,108,49,1029,32136,0
RUN,108,48,1026,32448,0
RUN,109,49,1022,31512,0
RUN,108,49,1017,31512,0
RUN,109,48,1015,32136,0
RUN,109,48,1013,31200,0
RUN,110,49,1009,31200,0
RUN,110,48,1006,30888,27
RUN,110,48,1004,31200,72
RUN,109,48,1001,32136,117
RUN,110,48,1000,34944,162
RUN,111,48,999,40560,176
RUN,110,48,1002,45240,154
RUN,110,48,1008,48984,127
RUN,110,48,1017,50856,97
RUN,110,48,1029,50856,67
RUN,111,48,1040,49608,98
RUN,111,49,1050,47736,94
RUN,111,48,1057,47112,149
RUN,111,48,1063,49608,136
RUN,110,48,1067,51480,106
RUN,110,50,1071,51480,76
RUN,111,50,1073,50232,46
RUN,111,49,1075,46800,16
RUN,111,47,1076,42432,0
RUN,111,50,1074,39000,0
RUN,111,48,1072,37752,0
RUN,111,50,1068,36192,0
RUN,111,50,1063,34944,0
RUN,111,50,1057,34008,0
RUN,112,49,1049,33384,0
RUN,112,49,1043,33072,0
RUN,111,50,1036,32136,0
RUN,112,50,1028,31512,0
RUN,111,50,1022,31512,0
RUN,111,50,1015,31512,0
RUN,112,50,1010,31200,0
RUN,112,51,1004,30264,0
RUN,113,49,999,30264,0
RUN,112,49,993,29640,0
RUN,112,49,989,29952,0
RUN,113,50,984,29952,0
RUN,113,51,981,30264,0
RUN,113,52,977,29328,0
RUN,114,49,974,29328,0
RUN,113,50,972,29640,0
RUN,113,50,969,29016,0
RUN,114,50,967,29328,0
RUN,114,51,966,28392,0
RUN,114,51,964,28392,0
RUN,115,50,964,29328,0
RUN,115,52,963,29640,0
RUN,114,50,963,28704,0
RUN,114,51,963,28704,0
RUN,115,52,963,29328,0
RUN,114,50,964,29328,0
RUN,115,51,966,29640,0
RUN,116,51,967,29328,0
RUN,115,51,969,29016,0
RUN,115,51,971,29640,0
RUN,116,51,974,29952,0
RUN,115,51,976,30888,0
RUN,115,51,978,30576,0
RUN,115,50,982,30576,0
RUN,116,50,985,31200,0
RUN,116,50,987,31512,0
RUN,115,50,990,31512,0
RUN,116,51,993,31200,0
RUN,117,50,995,31200,0
RUN,116,50,999,30888,0
RUN,117,50,1000,31200,0
RUN,117,50,1003,31200,0
RUN,117,49,1004,30888,0
RUN,117,50,1006,31200,0
RUN,117,50,1007,31200,0
RUN,117,50,1007,30888,0
RUN,117,49,1008,31512,0
RUN,117,50,1009,30576,0
RUN,117,49,1010,31200,0
RUN,117,51,1010,30264,0
RUN,117,51,1010,29640,0
RUN,117,50,1011,30576,0
RUN,117,50,1011,30264,0
RUN,118,50,1010,30264,0
RUN,117,49,1010,29952,0
RUN,118,51,1010,29952,0
RUN,118,50,1009,30264,0
RUN,118,49,1009,29952,0
RUN,117,50,1009,29952,0
RUN,118,49,1008,29952,0
RUN,119,50,1008,30264,0
RUN,118,50,1008,29952,0
RUN,118,49,1008,30888,0
RUN,118,50,1008,29952,0
RUN,117,50,1010,29952,0
RUN,118,50,1009,30264,0
RUN,119,50,1009,30264,0
RUN,119,50,1011,30264,0
RUN,119,50,1011,29952,0
RUN,119,50,1011,29952,0
RUN,119,49,1013,30576,0
RUN,119,50,1013,30576,0
RUN,119,49,1014,30264,0
RUN,120,50,1015,29952,0
RUN,120,49,1015,30576,0
RUN,120,49,1016,30576,0
RUN,120,50,1017,30888,0
RUN,120,49,1017,30576,0
RUN,120,49,1019,30576,0
RUN,121,49,1019,30264,0
RUN,120,48,1019,30264,0
RUN,120,49,1021,30576,0
RUN,121,49,1021,30264,0
RUN,121,49,1021,30264,0
RUN,121,50,1022,30264,0
RUN,121,50,1022,30576,0
RUN,121,49,1022,30888,0
RUN,121,50,1022,30264,0
RUN,121,49,1022,29952,0
RUN,122,50,1022,29952,0
RUN,122,49,1022,30264,0
RUN,121,49,1022,30888,0
RUN,122,49,1021,30576,0
RUN,122,49,1021,30264,0
RUN,121,49,1021,29640,0
RUN,122,49,1022,30264,0
RUN,121,49,1022,30888,0
RUN,121,48,1022,30576,0
RUN,122,50,1022,30576,0
RUN,122,49,1024,29952,0
RUN,122,49,1023,30576,0
RUN,122,48,1022,30888,0
RUN,122,48,1024,30576,0
RUN,123,49,1023,30576,0
RUN,123,48,1025,29952,0
RUN,122,48,1024,29952,0
RUN,123,48,1025,30264,0
RUN,123,48,1025,29952,0
RUN,123,49,1025,29328,0
RUN,123,48,1025,29952,0
RUN,123,48,1025,29952,0
RUN,123,48,1025,30264,0
RUN,123,48,1024,29640,0
RUN,122,48,1024,29640,0
RUN,123,49,1025,29640,27
RUN,124,48,1025,29952,72
RUN,124,48,1025,31824,61
RUN,124,48,1026,34320,54
RUN,122,49,1028,34632,51
RUN,125,49,1032,36504,32
RUN,124,49,1036,36816,31
RUN,125,49,1043,36816,48
RUN,125,48,1047,37128,57
RUN,124,48,1052,37752,37
RUN,123,49,1057,37752,17
RUN,125,49,1060,37752,0
RUN,124,48,1063,36504,0
RUN,125,49,1065,34944,0
RUN,124,48,1066,34320,0
RUN,125,47,1065,33384,0
RUN,125,48,1063,33384,0
RUN,125,48,1062,33696,0
RUN,125,47,1059,32760,0
RUN,125,49,1056,32136,0
RUN,125,49,1053,31512,0
RUN,125,49,1049,30888,0
RUN,124,48,1046,31200,0
RUN,126,49,1041,30576,0
RUN,125,49,1039,30576,0
RUN,126,49,1035,30576,0
RUN,125,49,1032,30264,0
RUN,125,48,1029,29640,0
RUN,126,49,1026,29952,0
RUN,126,49,1023,29328,0
RUN,126,50,1021,29328,0
RUN,126,49,1017,29016,0
RUN,126,49,1015,28704,0
RUN,126,49,1013,29016,0
RUN,126,49,1011,28704,0
RUN,126,50,1009,28704,0
RUN,126,48,1008,29016,0
RUN,126,49,1008,29016,0
RUN,126,49,1008,29328,0
RUN,126,49,1006,28392,0
RUN,126,48,1007,28392,0
RUN,127,49,1007,28704,0
RUN,127,48,1008,28704,0
RUN,127,49,1009,29016,0
RUN,127,48,1010,29016,0
RUN,127,49,1011,29016,0
RUN,127,48,1013,29952,0
RUN,128,49,1014,30264,0
RUN,128,49,1015,29952,9
RUN,128,47,1017,29952,18
RUN,126,49,1019,30576,3
RUN,128,49,1021,30888,0
RUN,128,49,1023,31200,0
RUN,127,49,1026,30264,0
RUN,128,49,1027,30888,0
RUN,128,49,1029,30888,0
RUN,129,49,1032,31512,0
RUN,129,50,1035,31512,0
RUN,129,49,1037,31512,32
RUN,129,49,1039,31512,41
RUN,129,49,1040,32760,26
RUN,128,49,1041,33072,11
RUN,128,49,1044,33072,0
RUN,128,48,1045,32760,0
RUN,128,48,1048,31824,0
RUN,129,49,1049,32136,0
RUN,128,48,1050,31824,0
RUN,129,48,1050,31824,0
RUN,130,48,1049,31200,0
RUN,130,49,1050,31200,0
RUN,129,48,1049,31200,0
RUN,130,48,1049,30576,0
RUN,129,48,1048,30888,0
RUN,130,49,1046,30264,0
RUN,130,49,1044,30264,0
RUN,130,48,1041,29640,0
RUN,131,49,1041,29952,0
RUN,130,48,1040,30264,0
RUN,130,49,1037,29952,0
RUN,131,49,1037,29952,0
RUN,130,49,1037,29952,0
RUN,130,48,1035,30264,0
RUN,129,49,1035,29952,0
RUN,131,49,1034,30264,0
RUN,130,48,1034,29640,0
RUN,131,49,1034,30264,0
RUN,131,49,1033,30576,0
RUN,131,49,1033,30576,0
RUN,131,48,1033,29640,0
RUN,131,49,1033,29952,0
RUN,131,48,1033,29952,0
RUN,131,48,1033,30264,0
RUN,132,49,1032,30264,0
RUN,131,48,1033,29952,0
RUN,131,48,1033,29952,0
RUN,131,49,1034,29016,0
RUN,131,49,1033,29952,0
RUN,131,49,1032,29952,0
RUN,131,49,1033,29640,0
RUN,132,48,1034,29952,0
RUN,132,49,1032,29952,0
RUN,131,49,1033,29952,0
RUN,132,49,1034,30264,0
RUN,132,50,1033,30576,0
RUN,133,50,1036,30576,0
RUN,132,50,1036,30576,0
RUN,133,49,1037,30888,0
RUN,132,50,1037,30264,0
RUN,132,49,1039,30576,0
RUN,132,49,1039,30576,0
RUN,133,49,1040,29952,0
RUN,132,50,1040,30264,0
RUN,132,48,1040,29952,0
RUN,133,49,1040,30888,0
RUN,133,48,1040,30576,0
RUN,134,48,1040,30264,0
RUN,132,49,1040,29952,0
RUN,134,49,1040,30576,0
RUN,133,48,1041,30264,0
RUN,134,48,1042,30576,0
RUN,134,49,1042,30576,0
RUN,134,48,1042,30888,0
RUN,134,48,1042,30264,0
