state, ot, op, egt, rpm, thr
PASS,141,52,266,0,0
,,,,,
HEAT,141,52,265,0,0
HEAT,141,52,265,0,0
HEAT,142,52,265,0,0
HEAT,141,52,265,0,0
HEAT,142,52,265,0,0
HEAT,141,52,265,0,0
HEAT,141,53,265,0,0
HEAT,140,50,265,936,0
HEAT,142,52,266,1560,0
HEAT,142,52,264,2184,0
HEAT,141,52,265,2184,0
HEAT,141,51,264,2808,0
HEAT,142,51,264,2808,0
HEAT,142,52,263,2808,0
HEAT,141,52,263,2184,0
HEAT,140,51,264,2184,0
HEAT,140,51,263,2808,0
HEAT,141,51,264,2808,0
HEAT,141,52,263,2184,0
HEAT,140,52,264,2184,0
HEAT,141,51,262,2184,0
HEAT,141,51,263,2184,0
HEAT,140,51,264,2808,0
HEAT,141,51,265,2808,0
HEAT,141,51,266,2808,0
HEAT,141,52,268,2808,0
HEAT,140,51,270,2808,0
HEAT,141,52,272,2808,0
HEAT,140,51,275,2184,0
HEAT,141,52,278,2808,0
HEAT,141,52,281,2808,0
HEAT,141,51,285,2808,0
HEAT,141,51,288,2808,0
HEAT,141,52,294,2808,0
HEAT,141,50,297,2184,0
HEAT,140,51,302,2808,0
HEAT,141,52,306,2808,0
HEAT,141,51,311,2808,0
HEAT,141,52,315,2808,0
HEAT,141,52,322,2184,0
HEAT,141,51,327,2808,0
HEAT,142,51,332,2808,0
HEAT,141,52,337,2808,0
HEAT,141,51,342,2808,0
HEAT,141,51,348,2184,0
HEAT,141,52,354,2808,0
HEAT,141,51,360,2808,0
HEAT,141,51,365,2808,0
HEAT,140,52,369,2184,0
HEAT,141,52,377,2184,0
HEAT,141,52,383,2808,0
HEAT,142,52,388,2808,0
HEAT,140,51,395,2184,0
HEAT,141,51,401,2808,0
HEAT,142,52,405,2808,0
HEAT,141,52,412,2808,0
HEAT,140,52,418,2808,0
HEAT,140,52,424,2184,0
HEAT,141,51,430,2808,0
HEAT,140,52,436,2808,0
HEAT,141,52,440,2808,0
HEAT,141,52,447,2184,0
HEAT,141,51,453,2808,0
HEAT,141,51,458,2808,0
HEAT,140,52,465,2808,0
HEAT,141,50,471,2184,0
HEAT,141,51,475,2808,0
HEAT,140,52,482,2808,0
HEAT,141,52,487,2808,0
HEAT,141,51,494,2184,0
HEAT,141,52,499,2808,0
HEAT,141,52,505,2808,0
HEAT,141,51,510,2184,0
HEAT,141,51,516,2808,0
HEAT,141,52,520,2808,0
HEAT,141,51,527,2808,0
HEAT,140,51,532,2808,0
HEAT,142,52,537,2808,0
HEAT,141,52,542,2184,0
HEAT,142,51,548,2808,0
HEAT,142,52,552,2808,0
HEAT,141,52,558,2808,0
HEAT,140,51,563,2808,0
HEAT,141,52,568,2808,0
HEAT,141,51,574,2808,0
HEAT,142,51,578,2808,0
HEAT,141,51,584,2808,0
HEAT,141,52,588,2808,0
HEAT,141,52,593,2184,0
HEAT,141,51,598,2808,0
HEAT,141,51,603,2808,0
HEAT,140,51,607,2808,0
HEAT,142,52,612,2808,0
HEAT,142,52,617,2808,0
HEAT,141,51,621,2808,0
HEAT,141,52,625,2808,0
HEAT,141,51,630,2184,0
HEAT,141,51,634,2808,0
HEAT,141,52,639,2808,0
HEAT,141,51,643,2184,0
HEAT,140,51,648,2808,0
HEAT,141,52,652,2808,0
HEAT,142,51,656,2808,0
HEAT,142,51,660,2808,0
HEAT,142,52,664,2808,0
HEAT,142,51,667,2808,0
HEAT,142,52,671,2808,0
HEAT,142,52,675,2808,0
HEAT,142,52,679,2808,0
HEAT,141,52,684,2808,0
HEAT,142,52,688,2184,0
HEAT,142,51,692,2808,0
HEAT,142,52,695,2808,0
HEAT,142,51,699,2184,0
HEAT,142,51,703,2808,0
HEAT,142,51,707,2808,0
HEAT,142,51,711,2808,0
HEAT,141,52,715,2808,0
HEAT,140,52,716,2808,0
HEAT,141,52,720,2808,0
HEAT,142,51,725,2808,0
HEAT,142,52,728,2184,0
HEAT,141,51,733,2808,0
HEAT,141,52,735,2808,0
HEAT,141,52,738,2184,0
HEAT,141,52,743,2808,0
HEAT,142,52,746,2808,0
HEAT,142,52,750,2808,0
HEAT,142,52,752,2808,0
START,141,48,756,3432,0
START,142,43,759,6552,0
START,142,51,762,8736,0
START,141,50,765,11232,0
START,142,52,772,13104,0
START,142,53,779,14352,0
START,141,51,789,15288,0
START,142,51,803,16536,0
START,142,51,819,17160,0
START,141,50,837,17784,0
START,142,48,857,18720,0
START,142,48,877,21216,0
START,142,50,899,23712,0
START,141,51,923,25272,0
START,142,52,947,27144,0
START,142,52,974,28080,0
START,143,52,1003,29952,0
RUN,143,51,1032,32448,0
RUN,142,51,1060,33696,0
RUN,142,51,1089,34632,0
RUN,141,51,1116,34944,0
RUN,142,51,1139,35880,0
RUN,143,51,1158,35880,0
RUN,142,51,1174,35568,0
RUN,141,51,1186,35256,0
RUN,142,50,1195,34632,0
RUN,143,50,1202,34008,0
RUN,142,50,1205,34008,0
RUN,142,51,1207,33696,0
RUN,143,50,1206,33072,0
RUN,142,50,1206,33072,0
RUN,143,49,1202,33384,0
RUN,143,50,1199,32760,0
RUN,143,50,1195,33072,0
RUN,142,50,1190,32448,0
RUN,143,50,1185,32136,0
RUN,143,50,1180,32136,0
RUN,143,50,1173,31824,0
RUN,144,50,1167,32136,0
RUN,142,50,1161,31512,0
RUN,143,50,1155,31200,0
RUN,142,49,1149,31200,27
RUN,143,49,1143,31512,72
RUN,142,50,1138,33072,117
RUN,143,50,1132,35568,162
RUN,143,50,1130,39312,138
RUN,143,50,1130,44304,110
RUN,143,50,1134,47736,77
RUN,143,50,1143,48984,42
RUN,143,50,1150,45552,7
RUN,143,50,1157,40248,0
RUN,143,50,1163,37128,0
RUN,143,49,1164,35568,0
RUN,142,50,1164,34632,0
RUN,143,49,1162,33384,0
RUN,143,50,1158,32760,0
RUN,144,50,1152,32136,0
RUN,143,49,1148,31512,0
RUN,144,49,1141,31824,0
RUN,143,49,1135,30576,0
RUN,144,48,1129,30576,0
RUN,144,49,1122,30576,0
RUN,142,49,1116,29640,0
RUN,143,49,1109,30264,0
RUN,143,49,1103,29640,0
RUN,144,49,1098,29328,0
RUN,144,49,1092,28704,0
RUN,143,49,1088,29016,0
RUN,143,49,1083,29016,0
RUN,144,49,1079,28392,0
RUN,144,49,1076,28392,0
RUN,144,49,1072,27768,0
RUN,144,49,1070,27768,0
RUN,144,49,1068,28704,0
RUN,144,49,1067,29016,0
RUN,144,49,1067,28704,0
