state, ot, op, egt, rpm, thr
PASS,102,50,87,0,0
,,,,,
HEAT,102,50,86,0,0
HEAT,102,51,87,0,0
HEAT,102,51,87,0,0
HEAT,102,51,87,0,0
HEAT,102,50,88,0,0
HEAT,102,51,88,0,0
HEAT,102,46,87,0,0
HEAT,102,51,86,1560,0
HEAT,102,51,86,2184,0
HEAT,102,51,87,2184,0
HEAT,102,52,87,1560,0
HEAT,102,51,86,2808,0
HEAT,102,52,87,2184,0
HEAT,102,51,87,3432,0
HEAT,102,51,86,1560,0
HEAT,102,51,86,2184,0
HEAT,101,51,87,2184,0
HEAT,102,51,87,2184,0
HEAT,101,52,87,2184,0
HEAT,101,52,86,2184,0
HEAT,102,51,87,2184,0
HEAT,102,52,86,2184,0
HEAT,101,51,88,2184,0
HEAT,101,52,88,1560,0
HEAT,101,52,90,2184,0
HEAT,101,51,92,2184,0
HEAT,101,51,95,2184,0
HEAT,101,52,99,2184,0
HEAT,101,51,102,2184,0
HEAT,101,52,107,2184,0
HEAT,102,51,111,2184,0
HEAT,101,52,117,2184,0
HEAT,102,52,123,2184,0
HEAT,102,52,129,2184,0
HEAT,101,51,136,2184,0
HEAT,101,52,143,2184,0
HEAT,102,52,150,2184,0
HEAT,101,51,158,2184,0
HEAT,101,52,167,1560,0
HEAT,101,51,174,2184,0
HEAT,101,51,183,1560,0
HEAT,102,52,191,2184,0
HEAT,101,52,200,2184,0
HEAT,101,51,209,2184,0
HEAT,101,52,219,2184,0
HEAT,101,52,228,2184,0
HEAT,100,52,238,2184,0
HEAT,101,51,247,2184,0
HEAT,101,51,257,2184,0
HEAT,100,52,266,1560,0
HEAT,102,50,275,2184,0
HEAT,101,51,286,2184,0
HEAT,101,52,295,2184,0
HEAT,102,52,305,2184,0
HEAT,101,51,314,2184,0
HEAT,101,51,324,2184,0
HEAT,101,51,333,2184,0
HEAT,100,51,343,2184,0
HEAT,101,51,352,2184,0
HEAT,101,51,361,2184,0
HEAT,101,51,371,2184,0
HEAT,102,52,380,2184,0
HEAT,102,51,389,2184,0
HEAT,101,51,397,2184,0
HEAT,101,51,407,2184,0
HEAT,101,52,416,2184,0
HEAT,101,51,426,2184,0
HEAT,101,52,434,2184,0
HEAT,101,51,443,2184,0
HEAT,101,51,452,2184,0
HEAT,101,50,460,2184,0
HEAT,101,52,470,2184,0
HEAT,101,51,478,2184,0
HEAT,100,51,487,2184,0
HEAT,101,52,495,2184,0
HEAT,101,50,504,2184,0
HEAT,101,51,513,2184,0
HEAT,101,51,521,2184,0
HEAT,101,50,529,2184,0
HEAT,101,51,537,2184,0
HEAT,102,50,544,2184,0
HEAT,102,51,553,2184,0
HEAT,101,51,560,2184,0
HEAT,102,51,568,2184,0
HEAT,102,51,576,2184,0
HEAT,102,50,583,2184,0
HEAT,102,50,590,2184,0
HEAT,102,50,597,2184,0
HEAT,102,51,605,1560,0
HEAT,102,51,611,2184,0
HEAT,101,51,618,2184,0
HEAT,102,50,626,2184,0
HEAT,102,51,633,2184,0
HEAT,101,51,639,2184,0
HEAT,101,50,646,2184,0
HEAT,101,50,653,2184,0
HEAT,101,50,659,2184,0
HEAT,100,51,665,2184,0
HEAT,101,50,672,2184,0
HEAT,101,50,678,2184,0
HEAT,101,51,685,2184,0
HEAT,101,51,692,2184,0
HEAT,100,51,698,2184,0
HEAT,101,51,703,2184,0
HEAT,101,50,710,2184,0
HEAT,102,51,716,2184,0
HEAT,102,51,721,2184,0
HEAT,101,51,728,2184,0
HEAT,102,51,734,2184,0
HEAT,101,51,740,2184,0
HEAT,101,50,745,2184,0
HEAT,101,50,751,2184,0
START,101,45,758,3432,0
START,101,48,762,5928,0
START,101,50,769,8112,0
START,102,48,774,9672,0
START,102,49,779,11232,0
START,102,52,784,12480,0
START,102,52,790,13728,0
START,102,50,797,14352,0
START,102,50,806,14976,0
START,102,50,815,15288,0
START,102,49,826,16536,0
START,102,49,837,19656,0
START,102,47,850,21528,0
START,102,52,864,22776,0
START,102,51,881,22776,0
START,102,51,899,23400,0
START,102,51,921,23400,0
START,102,51,945,23712,0
START,101,51,970,23712,0
START,102,51,997,24336,0
START,102,50,1026,24648,0
START,102,50,1057,25272,0
START,102,50,1090,26832,0
START,102,50,1122,29016,0
RUN,102,49,1156,30888,0
RUN,102,49,1190,31512,0
RUN,102,49,1223,33384,0
RUN,102,49,1255,34632,0
RUN,101,49,1281,36192,0
RUN,102,48,1305,36504,0
RUN,102,49,1325,36816,0
RUN,102,48,1340,36816,0
RUN,102,47,1351,36192,0
RUN,102,48,1356,35880,0
RUN,102,48,1359,35880,0
RUN,101,48,1359,34632,0
RUN,102,48,1355,34008,0
RUN,102,48,1350,33384,0
RUN,102,48,1343,33696,0
RUN,102,49,1334,32760,0
RUN,101,49,1324,32760,0
RUN,102,49,1314,32136,0
RUN,103,49,1304,31824,0
RUN,102,49,1293,32448,0
RUN,102,49,1282,31824,0
RUN,103,49,1271,31512,0
RUN,102,49,1260,31512,0
RUN,102,49,1249,31512,0
RUN,102,49,1240,31512,0
RUN,102,49,1230,31512,0
RUN,102,49,1220,30264,5
RUN,102,49,1211,30264,0
RUN,103,49,1204,30576,18
RUN,102,49,1195,29952,37
