state, ot, op, egt, rpm, thr
PASS,117,51,80,0,0
,,,,,
HEAT,117,51,79,0,0
HEAT,117,51,78,0,0
HEAT,117,51,79,0,0
HEAT,117,51,80,0,0
HEAT,117,51,79,0,0
HEAT,117,51,79,0,0
HEAT,117,51,80,0,0
HEAT,118,51,80,936,0
HEAT,117,51,79,2184,0
HEAT,117,50,79,2184,0
HEAT,117,51,80,2184,0
HEAT,117,51,80,2184,0
HEAT,117,51,79,2184,0
HEAT,117,51,80,2808,0
HEAT,117,51,79,2184,0
HEAT,117,50,79,2184,0
HEAT,117,50,80,2808,0
HEAT,117,50,80,2184,0
HEAT,117,51,80,2808,0
HEAT,117,50,80,2184,0
HEAT,118,51,80,2184,0
HEAT,118,50,80,2184,0
HEAT,118,52,80,2184,0
HEAT,117,52,81,2184,0
HEAT,117,51,81,2808,0
HEAT,118,52,81,2808,0
HEAT,117,51,83,2808,0
HEAT,117,51,84,2808,0
HEAT,118,50,85,2808,0
HEAT,118,52,86,2184,0
HEAT,118,51,87,2184,0
,,,HEAT,118,51
HEAT,117,51,92,2808,0
HEAT,118,51,93,2184,0
HEAT,118,51,95,2184,0
HEAT,117,52,98,2184,0
HEAT,118,51,100,2184,0
HEAT,119,50,102,2184,0
HEAT,118,51,104,2808,0
HEAT,119,51,108,2808,0
HEAT,118,51,111,2808,0
HEAT,118,51,113,2808,0
HEAT,119,52,117,2808,0
HEAT,119,52,118,2808,0
HEAT,119,51,121,2184,0
HEAT,118,52,125,2184,0
HEAT,118,52,126,2184,0
HEAT,119,51,130,2184,0
HEAT,118,52,134,2184,0
HEAT,119,51,138,2184,0
HEAT,118,52,140,2184,0
HEAT,118,51,143,2184,0
HEAT,118,52,146,2184,0
HEAT,119,52,149,2184,0
HEAT,119,51,154,2184,0
HEAT,118,52,156,2184,0
HEAT,118,51,160,2184,0
HEAT,118,51,164,2184,0
HEAT,119,52,167,2184,0
HEAT,118,52,170,2184,0
HEAT,118,51,175,2184,0
HEAT,119,52,179,2184,0
HEAT,119,51,182,2808,0
HEAT,118,52,186,2184,0
HEAT,117,51,190,2184,0
HEAT,118,51,193,2808,0
HEAT,118,51,198,2808,0
HEAT,118,51,201,2184,0
HEAT,119,52,205,2184,0
HEAT,117,50,210,2808,0
HEAT,119,51,215,2184,0
HEAT,118,50,217,2184,0
HEAT,117,51,223,2808,0
HEAT,119,51,226,2184,0
HEAT,118,51,231,2184,0
HEAT,118,51,235,2184,0
HEAT,117,51,239,2184,0
HEAT,118,52,244,2808,0
HEAT,118,51,248,2184,0
HEAT,118,51,253,2808,0
HEAT,118,51,257,2184,0
HEAT,118,51,260,2808,0
HEAT,118,51,264,2184,0
HEAT,119,52,269,2184,0
HEAT,117,51,273,2808,0
HEAT,118,51,277,2184,0
HEAT,118,51,281,2184,0
HEAT,117,51,285,2808,0
HEAT,118,52,289,2808,0
HEAT,119,51,293,2184,0
HEAT,118,51,297,2184,0
HEAT,117,51,301,2808,0
HEAT,119,51,305,2184,0
HEAT,119,51,309,2184,0
HEAT,118,51,312,2184,0
HEAT,118,51,316,2808,0
HEAT,118,51,320,2808,0
HEAT,118,51,323,2184,0
HEAT,117,52,327,2808,0
HEAT,118,51,331,2808,0
HEAT,118,51,334,2808,0
HEAT,118,52,338,2808,0
HEAT,117,51,341,2184,0
HEAT,118,52,345,2184,0
HEAT,118,52,348,2808,0
HEAT,118,52,351,2808,0
HEAT,118,51,355,2808,0
HEAT,118,52,357,2808,0
HEAT,119,52,360,2184,0
HEAT,118,51,363,2184,0
HEAT,118,51,367,2808,0
HEAT,119,51,369,2184,0
HEAT,119,51,373,2808,0
HEAT,119,51,376,2184,0
HEAT,118,51,379,2184,0
HEAT,119,51,382,2808,0
HEAT,118,52,383,2184,0
HEAT,119,51,388,2184,0
HEAT,119,51,390,2184,0
HEAT,118,50,392,2184,0
HEAT,119,51,396,2808,0
HEAT,119,51,398,2808,0
HEAT,119,51,401,2184,0
HEAT,119,51,403,2184,0
HEAT,118,51,405,2184,0
HEAT,119,51,408,2808,0
HEAT,119,51,411,2808,0
HEAT,119,52,414,2184,0
HEAT,119,52,416,2184,0
HEAT,118,52,419,2808,0
HEAT,119,51,421,2808,0
HEAT,119,52,423,2808,0
HEAT,119,51,426,2808,0
HEAT,119,50,428,2184,0
HEAT,119,51,430,2184,0
HEAT,118,50,432,2184,0
HEAT,119,51,435,2184,0
HEAT,118,51,438,2184,0
HEAT,119,51,440,2184,0
